DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,246,68,2,-8,6,0,0.00000,0.00000.1,0.1,2046495404,253,75,0.2,2713737487,AQI
2025-02-26 07:02:51-08:00,22.79,221.37500000000003,9.963000000000001,11.718,-0.768,443.13,21.8,33.9,0.06,0.86,0.89,0.0,0.0,1,13.87,0.02,40.09,1,-7,,,,STAT,0,1,LON,W,LAT,,51.0,3.0,CRC,,0.5344
2025-02-26 07:03:51-08:00,22.79,223.77300000000002,10.602,11.046,0.504,443.4,21.8,33.9,0.51,1.22,1.23,0.0,0.0,1,13.87,0.0,33.7,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,1.0768
2025-02-26 07:04:52-08:00,22.78,219.73600000000002,9.918,10.038,3.276,443.75,21.8,33.9,0.72,1.26,1.26,0.0,0.0,1,14.16,318.68,31.6,1,-5,,,,STAT,0,2,LON,W,LAT,,51.0,2.0,CRC,,1.6632
2025-02-26 07:05:52-08:00,22.78,225.687,9.981,9.8595,3.1319999999999997,443.75,21.8,33.9,0.74,1.12,1.12,0.0,0.0,1,14.05,120.74,30.04,1,-9,,,,STAT,0,2,LON,W,LAT,,50.0,2.0,CRC,,1.5224000000000002
2025-02-26 07:06:52-08:00,22.78,223.168,9.846,10.279499999999999,1.128,443.26,21.8,33.9,0.33,0.95,0.95,0.0,0.0,1,14.02,34.1,26.49,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.9856
2025-02-26 07:07:55-08:00,22.78,222.46400000000003,9.54,10.3215,2.592,442.86,21.8,33.8,0.14,0.47,0.47,0.0,0.0,1,13.98,9.63,27.73,1,-8,,,,STAT,0,1,LON,W,LAT,,51.0,2.0,CRC,,0.8944000000000001
2025-02-26 07:08:52-08:00,22.78,224.71900000000002,10.683,10.773,1.524,442.3,21.8,33.9,0.05,0.57,0.8,0.0,0.0,1,13.95,2.72,32.05,1,-9,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.7607999999999999
2025-02-26 07:09:53-08:00,22.78,226.776,11.349,9.911999999999999,2.808,442.11,21.8,33.9,0.06,0.8,0.87,0.0,0.0,1,13.91,0.77,26.68,1,-10,,,,STAT,0,2,LON,W,LAT,,49.0,2.0,CRC,,1.2016
2025-02-26 07:10:53-08:00,22.78,222.376,10.602,9.1245,3.816,442.04,21.8,33.8,0.04,0.45,0.47,0.0,0.0,1,13.91,0.22,27.97,1,-7,,,,STAT,0,2,LON,W,LAT,,50.0,2.0,CRC,,1.1232
2025-02-26 07:11:53-08:00,22.77,222.12300000000002,10.737,10.3425,3.072,442.47,21.8,33.8,0.18,0.57,0.79,0.0,0.0,1,13.87,0.06,28.37,1,-7,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,1.0704
2025-02-26 07:12:53-08:00,22.77,220.78100000000003,10.818,10.332,0.972,442.81,21.8,33.8,0.74,0.97,1.12,0.0,0.0,1,13.87,0.02,32.2,1,-7,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.9704
2025-02-26 07:13:54-08:00,22.77,221.89200000000002,10.962,11.0565,0.48,442.93,21.8,33.8,0.39,0.81,0.86,0.0,0.0,1,13.84,0.0,33.5,1,-7,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.7440000000000001
2025-02-26 07:14:54-08:00,22.77,218.48200000000003,11.007000000000001,10.773,-0.504,442.98,21.8,33.8,0.29,0.87,0.89,0.0,0.0,1,14.16,322.94,29.17,1,-5,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.5952000000000001
2025-02-26 07:15:54-08:00,22.76,219.252,9.477,11.3925,1.476,442.99,21.8,33.8,0.45,0.72,0.72,0.0,0.0,1,14.05,121.95,30.66,1,-7,,,,STAT,0,1,LON,W,LAT,,52.0,2.0,CRC,,0.8712
2025-02-26 07:16:55-08:00,22.76,224.268,10.719000000000001,10.164,2.064,443.0,21.7,33.8,0.29,0.39,0.39,0.0,0.0,1,13.98,34.44,30.78,1,-10,,,,STAT,0,1,LON,W,LAT,,49.0,1.0,CRC,,0.7248000000000001
2025-02-26 07:17:55-08:00,22.75,221.82600000000002,10.674,10.100999999999999,0.46799999999999997,443.0,21.8,33.8,0.19,0.52,0.52,0.0,0.0,1,13.98,9.73,27.61,1,-8,,,,STAT,0,0,LON,W,LAT,,51.0,2.0,CRC,,0.5096
2025-02-26 07:18:54-08:00,22.73,225.23600000000002,10.746,10.332,0.6839999999999999,442.57,21.8,33.7,0.53,0.74,0.74,0.0,0.0,1,13.95,2.75,34.22,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.7288
2025-02-26 07:19:54-08:00,22.72,221.133,9.792000000000002,10.08,2.076,442.24,21.7,33.8,0.23,0.71,0.71,0.0,0.0,1,13.91,0.78,31.1,1,-7,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.9832
2025-02-26 07:20:54-08:00,22.71,219.967,10.998000000000001,10.8885,0.636,442.28,21.7,33.8,0.21,0.58,0.74,0.0,0.0,1,13.91,0.22,28.02,1,-6,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.5912
2025-02-26 07:21:54-08:00,22.7,220.23100000000002,10.665,9.387,3.9599999999999995,442.1,21.8,33.8,0.57,1.0,1.08,0.0,0.0,1,13.87,0.06,27.69,1,-6,,,,STAT,0,2,LON,W,LAT,,50.0,2.0,CRC,,1.592
2025-02-26 07:22:54-08:00,22.7,221.584,10.035,11.245500000000002,-0.084,442.1,21.8,33.8,0.85,1.04,1.06,0.0,0.0,1,13.87,0.02,28.91,1,-7,,,,STAT,0,2,LON,W,LAT,,50.0,2.0,CRC,,0.8152
2025-02-26 07:23:56-08:00,22.69,218.735,11.232000000000001,10.731000000000002,1.284,442.04,21.7,33.8,0.4,0.75,0.76,0.0,0.0,1,13.84,0.0,34.66,1,-6,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.8568000000000001
2025-02-26 07:24:56-08:00,22.69,221.89200000000002,10.98,11.3505,0.504,442.14,21.8,33.8,0.13,0.8,0.8,0.0,0.0,1,14.16,359.64,30.37,1,-7,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.7408000000000001
2025-02-26 07:25:56-08:00,22.69,223.234,10.593,10.185,2.364,442.47,21.7,33.8,0.2,0.63,0.64,0.0,0.0,1,14.05,119.51,29.32,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,1.0,CRC,,0.9768
2025-02-26 07:26:56-08:00,22.69,222.211,10.71,9.765,2.016,442.69,21.7,33.8,0.19,0.76,0.93,0.0,0.0,1,13.98,33.75,31.12,1,-7,,,,STAT,0,1,LON,W,LAT,,49.0,1.0,CRC,,1.0112
2025-02-26 07:27:56-08:00,22.69,218.58100000000002,11.313,10.195500000000001,1.308,442.31,21.7,33.8,0.33,0.89,0.99,0.0,0.0,1,13.98,9.53,26.2,1,-6,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.9736
2025-02-26 07:28:56-08:00,22.69,221.793,11.357999999999999,10.195500000000001,-0.9359999999999999,442.11,21.7,33.8,0.3,0.76,0.82,0.0,0.0,1,13.95,2.69,42.66,1,-8,,,,STAT,0,0,LON,W,LAT,,49.0,2.0,CRC,,0.42080000000000006
2025-02-26 07:29:56-08:00,22.69,217.602,10.719000000000001,11.046,0.45599999999999996,442.04,21.7,33.8,0.42,0.64,0.78,0.0,0.0,1,13.91,0.76,31.06,1,-6,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.6032
2025-02-26 07:30:56-08:00,22.69,217.151,10.179,10.563,1.164,442.01,21.7,33.8,0.28,0.77,0.81,0.0,0.0,1,13.91,0.21,27.7,1,-6,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.8488000000000001
2025-02-26 07:31:57-08:00,22.69,220.63800000000003,10.287,10.9515,1.584,442.0,21.7,33.8,0.32,0.91,0.92,0.0,0.0,1,13.87,0.06,28.75,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,1.0448000000000002
2025-02-26 07:32:57-08:00,22.69,220.30800000000002,10.206,11.025,0.264,442.0,21.7,33.8,0.54,0.94,0.95,0.0,0.0,1,13.87,0.02,30.96,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,3.0,CRC,,0.8048
2025-02-26 07:33:59-08:00,22.69,220.16500000000002,9.666,10.1325,0.8999999999999999,442.0,21.7,33.7,0.22,0.94,1.06,0.0,0.0,1,13.84,0.0,28.05,1,-7,,,,STAT,0,1,LON,W,LAT,,51.0,3.0,CRC,,0.9319999999999999
2025-02-26 07:34:59-08:00,22.69,217.327,10.341000000000001,9.8175,2.316,441.95,21.7,33.7,0.07,0.55,0.58,0.0,0.0,1,14.16,349.73,30.69,1,-5,,,,STAT,0,2,LON,W,LAT,,50.0,3.0,CRC,,0.9032
2025-02-26 07:35:59-08:00,22.69,219.912,10.854000000000001,10.983,0.96,441.55,21.7,33.8,0.16,0.67,0.72,0.0,0.0,1,14.05,116.96,26.57,1,-8,,,,STAT,0,2,LON,W,LAT,,50.0,2.0,CRC,,0.728
2025-02-26 07:36:59-08:00,22.69,220.72600000000003,12.069,10.5,1.944,441.23,21.7,33.8,0.47,0.76,1.09,0.0,0.0,1,13.98,33.03,27.46,1,-8,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.9968000000000001
2025-02-26 07:37:59-08:00,22.69,222.36500000000004,10.125,12.264,-1.584,441.08,21.7,33.7,0.27,0.59,0.73,0.0,0.0,1,13.98,9.33,28.81,1,-9,,,,STAT,0,1,LON,W,LAT,,51.0,3.0,CRC,,0.15519999999999995
2025-02-26 07:39:00-08:00,22.69,218.966,10.665,11.949000000000002,-0.36,441.03,21.7,33.8,0.32,0.62,0.67,0.0,0.0,1,13.95,2.63,31.61,1,-7,,,,STAT,0,1,LON,W,LAT,,51.0,2.0,CRC,,0.424
2025-02-26 07:40:01-08:00,22.69,219.84600000000003,10.089,11.403,-1.656,441.01,21.7,33.8,0.38,0.93,0.94,0.0,0.0,1,13.91,0.74,33.47,1,-6,,,,STAT,0,0,LON,W,LAT,,50.0,2.0,CRC,,0.4128000000000001
2025-02-26 07:41:01-08:00,22.69,220.37400000000002,11.151000000000002,11.2245,0.132,441.0,21.7,33.7,0.29,0.58,0.58,0.0,0.0,1,13.91,0.21,34.53,1,-8,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.49039999999999995
2025-02-26 07:42:01-08:00,22.69,221.40800000000002,9.891,10.8885,0.9359999999999999,441.0,21.7,33.8,0.4,0.72,0.86,0.0,0.0,1,13.87,0.06,26.7,1,-8,,,,STAT,0,1,LON,W,LAT,,51.0,2.0,CRC,,0.7632
2025-02-26 07:43:01-08:00,22.69,222.629,10.242,9.6705,1.512,441.0,21.7,33.8,0.43,0.69,0.79,0.0,0.0,1,13.87,0.02,29.15,1,-9,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.8543999999999999
2025-02-26 07:44:01-08:00,22.69,221.46300000000002,10.332,9.6495,1.332,441.0,21.7,33.8,0.35,0.85,0.89,0.0,0.0,1,13.87,0.0,30.02,1,-9,,,,STAT,0,1,LON,W,LAT,,50.0,3.0,CRC,,0.9464000000000001
2025-02-26 07:45:00-08:00,22.69,218.02,10.520999999999999,9.775500000000001,3.504,441.0,21.7,33.8,0.41,0.76,0.87,0.0,0.0,1,14.12,246.66,31.93,1,-7,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,1.3088000000000002
2025-02-26 07:46:00-08:00,22.69,215.44600000000003,10.404,9.9225,2.316,441.0,21.7,33.7,0.22,0.57,0.71,0.0,0.0,1,14.02,69.66,28.39,1,-6,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.9192
2025-02-26 07:47:01-08:00,22.69,217.44800000000004,10.638,10.111500000000001,2.04,440.67,21.7,33.7,0.08,0.2,0.28,0.0,0.0,1,13.98,19.68,28.49,1,-7,,,,STAT,0,2,LON,W,LAT,,50.0,2.0,CRC,,0.5680000000000001
2025-02-26 07:48:01-08:00,22.69,218.526,10.845,11.602500000000001,-0.648,440.43,21.7,33.7,0.17,0.27,0.3,0.0,0.0,1,13.95,5.56,32.57,1,-7,,,,STAT,0,1,LON,W,LAT,,49.0,3.0,CRC,,0.0864
2025-02-26 07:49:01-08:00,22.69,218.82300000000004,9.918,12.3585,-2.4,440.8,21.7,33.7,0.11,0.18,0.19,0.0,0.0,1,13.95,1.57,27.13,1,-7,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,-0.33599999999999997
2025-02-26 07:50:02-08:00,22.69,219.19700000000003,9.999,11.655,0.348,440.7,21.7,33.7,0.34,0.85,0.87,0.0,0.0,1,13.91,0.44,30.48,1,-8,,,,STAT,0,2,LON,W,LAT,,50.0,2.0,CRC,,0.7496
2025-02-26 07:51:02-08:00,22.69,218.06400000000002,9.567,11.0355,0.312,440.33,21.7,33.8,0.27,0.76,0.98,0.0,0.0,1,13.91,0.13,30.1,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,1.0,CRC,,0.6704000000000001
2025-02-26 07:52:02-08:00,22.69,217.217,10.278,11.424000000000001,-0.048,440.76,21.7,33.8,0.37,0.85,1.07,0.0,0.0,1,13.87,0.04,28.0,1,-7,,,,STAT,0,1,LON,W,LAT,,50.0,1.0,CRC,,0.6704
2025-02-26 07:53:02-08:00,22.69,219.637,10.467,10.993500000000001,0.06,440.8,21.7,33.7,0.48,0.95,1.02,0.0,0.0,1,13.87,0.01,27.06,1,-8,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.772
2025-02-26 07:54:03-08:00,22.69,218.28400000000002,9.360000000000001,10.5315,0.768,440.93,21.7,33.7,0.16,0.78,0.81,0.0,0.0,1,13.87,0.0,31.14,1,-7,,,,STAT,0,1,LON,W,LAT,,51.0,2.0,CRC,,0.7776000000000001
2025-02-26 07:54:59-08:00,22.68,214.61,9.639000000000001,10.7415,0.06,440.97,21.7,33.7,0.09,0.68,0.69,0.0,0.0,1,14.19,319.19,36.85,1,-5,,,,STAT,0,1,LON,W,LAT,,51.0,2.0,CRC,,0.556
2025-02-26 07:55:59-08:00,22.68,219.29600000000002,10.467,11.571,-1.704,440.99,21.7,33.7,0.13,0.37,0.37,0.0,0.0,1,14.05,97.13,30.53,1,-9,,,,STAT,0,1,LON,W,LAT,,49.0,3.0,CRC,,-0.044800000000000006
2025-02-26 07:56:59-08:00,22.68,219.54900000000004,10.26,11.0565,-1.38,441.08,21.7,33.7,0.65,0.88,0.89,0.0,0.0,1,13.98,27.43,32.16,1,-9,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.4280000000000001
2025-02-26 07:57:59-08:00,22.68,217.20600000000002,10.368,9.849000000000002,-0.216,441.24,21.7,33.7,0.34,0.72,0.72,0.0,0.0,1,13.98,7.75,26.13,1,-7,,,,STAT,0,0,LON,W,LAT,,49.0,1.0,CRC,,0.5327999999999999
2025-02-26 07:58:59-08:00,22.68,215.94100000000003,10.665,10.6995,0.144,441.73,21.7,33.7,0.29,0.73,0.83,0.0,0.0,1,13.95,2.19,27.42,1,-7,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.6128
2025-02-26 08:00:00-08:00,22.69,215.24800000000002,11.691,10.3635,0.576,441.91,21.7,33.8,0.1,0.46,0.49,0.0,0.0,1,13.91,0.62,34.54,1,-6,,,,STAT,0,1,LON,W,LAT,,48.0,2.0,CRC,,0.4832000000000001
2025-02-26 08:01:00-08:00,22.68,216.59000000000003,10.224,10.521,1.68,441.81,21.7,33.7,0.39,0.61,0.81,0.0,0.0,1,13.91,0.17,30.6,1,-8,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.8240000000000001
2025-02-26 08:02:00-08:00,22.68,215.73200000000003,9.999,9.471,2.268,441.28,21.7,33.8,0.68,0.91,0.98,0.0,0.0,1,13.87,0.05,30.34,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,1.1816
2025-02-26 08:03:00-08:00,22.68,214.23600000000002,10.692,10.584000000000001,2.316,441.22,21.7,33.7,0.64,0.97,0.99,0.0,0.0,1,13.87,0.01,29.71,1,-7,,,,STAT,0,2,LON,W,LAT,,50.0,2.0,CRC,,1.2392
2025-02-26 08:04:00-08:00,22.67,209.95700000000002,9.747,10.332,0.876,441.08,21.7,33.7,0.5,0.77,0.77,0.0,0.0,1,13.87,0.0,27.92,1,-5,,,,STAT,0,1,LON,W,LAT,,50.0,3.0,CRC,,0.7912000000000001
2025-02-26 08:05:03-08:00,22.67,208.769,10.827,9.397499999999999,2.904,441.09,21.7,33.7,0.17,0.4,0.4,0.0,0.0,1,14.16,302.54,34.06,1,-4,,,,STAT,0,1,LON,W,LAT,,49.0,3.0,CRC,,0.9008
2025-02-26 08:06:03-08:00,22.67,215.34700000000004,10.188,10.1325,2.94,441.09,21.7,33.7,0.06,0.25,0.25,0.0,0.0,1,14.05,136.57,30.33,1,-8,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.788
2025-02-26 08:07:04-08:00,22.67,215.58900000000003,9.792000000000002,9.4605,3.1559999999999997,441.03,21.7,33.7,0.43,0.9,0.9,0.0,0.0,1,14.02,38.57,28.26,1,-7,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,1.3512
2025-02-26 08:08:04-08:00,22.67,215.49000000000004,10.872,9.166500000000001,2.34,441.01,21.7,33.7,0.31,1.01,1.01,0.0,0.0,1,13.98,10.89,26.76,1,-8,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,1.276
2025-02-26 08:09:04-08:00,22.67,213.14700000000002,10.376999999999999,10.353,-0.0,441.0,21.7,33.6,0.18,0.74,0.74,0.0,0.0,1,13.95,3.08,32.51,1,-7,,,,STAT,0,0,LON,W,LAT,,50.0,2.0,CRC,,0.592
2025-02-26 08:10:05-08:00,22.66,211.73900000000003,9.144,10.2375,0.144,441.0,21.7,33.7,0.19,0.78,1.03,0.0,0.0,1,13.91,0.87,27.85,1,-6,,,,STAT,0,0,LON,W,LAT,,51.0,3.0,CRC,,0.6528000000000002
2025-02-26 08:11:00-08:00,22.65,215.65500000000003,9.918,11.4555,-0.576,441.0,21.7,33.7,0.23,0.79,0.99,0.0,0.0,1,13.91,0.27,32.05,1,-7,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.5168000000000001
2025-02-26 08:12:00-08:00,22.64,219.21900000000002,9.864,10.248,1.428,441.29,21.7,33.7,0.1,0.62,1.0,0.0,0.0,1,13.87,0.08,30.81,1,-10,,,,STAT,0,1,LON,W,LAT,,51.0,1.0,CRC,,0.7816000000000001
2025-02-26 08:13:00-08:00,22.62,214.511,10.602,10.122000000000002,0.792,441.1,21.7,33.7,0.3,0.87,1.0,0.0,0.0,1,13.87,0.02,28.25,1,-8,,,,STAT,0,1,LON,W,LAT,,51.0,2.0,CRC,,0.8544
2025-02-26 08:14:01-08:00,22.62,214.45600000000002,10.8,10.773,-0.828,441.62,21.7,33.7,0.21,0.83,0.88,0.0,0.0,1,13.87,0.01,29.82,1,-8,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.49840000000000007
2025-02-26 08:15:01-08:00,22.61,215.40200000000002,11.106,10.216500000000002,0.804,441.32,21.7,33.7,0.14,0.94,1.14,0.0,0.0,1,13.84,0.0,30.42,1,-9,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.9128000000000001
2025-02-26 08:16:00-08:00,22.6,210.36400000000003,10.8,10.878,0.552,441.11,21.7,33.7,0.34,0.82,0.89,0.0,0.0,1,14.12,183.77,34.15,1,-6,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.7664000000000001
2025-02-26 08:17:00-08:00,22.6,212.751,10.26,11.0565,-2.496,441.04,21.6,33.7,0.29,0.91,0.93,0.0,0.0,1,14.02,51.9,28.31,1,-8,,,,STAT,0,0,LON,W,LAT,,50.0,2.0,CRC,,0.22880000000000006
2025-02-26 08:18:00-08:00,22.59,210.452,10.179,10.731000000000002,0.20400000000000001,440.47,21.7,33.7,0.09,0.43,0.44,0.0,0.0,1,13.98,14.66,28.37,1,-6,,,,STAT,0,1,LON,W,LAT,,51.0,3.0,CRC,,0.38480000000000003
2025-02-26 08:19:00-08:00,22.59,212.25600000000003,10.197000000000001,9.9015,0.288,439.82,21.7,33.7,0.06,0.94,0.94,0.0,0.0,1,13.95,4.14,31.65,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,3.0,CRC,,0.8096
2025-02-26 08:20:01-08:00,22.59,215.40200000000002,9.711,9.786000000000001,1.08,439.94,21.7,33.7,0.46,1.04,1.04,0.0,0.0,1,13.95,1.17,28.55,1,-10,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,1.048
2025-02-26 08:21:01-08:00,22.59,212.01400000000004,10.044,10.5315,0.396,439.94,21.7,33.7,0.3,0.75,1.25,0.0,0.0,1,13.91,0.33,36.08,1,-7,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.6792000000000001
2025-02-26 08:22:01-08:00,22.59,214.81900000000002,10.944,10.4265,0.636,439.89,21.6,33.7,0.2,0.94,1.13,0.0,0.0,1,13.91,0.09,32.58,1,-9,,,,STAT,0,1,LON,W,LAT,,49.0,3.0,CRC,,0.8792
2025-02-26 08:23:01-08:00,22.59,209.63800000000003,9.495000000000001,9.513000000000002,3.2640000000000002,439.88,21.6,33.6,0.26,0.95,1.02,0.0,0.0,1,13.87,0.03,26.68,1,-6,,,,STAT,0,1,LON,W,LAT,,50.0,1.0,CRC,,1.4128
2025-02-26 08:24:01-08:00,22.59,212.13500000000002,10.449,9.418500000000002,1.524,439.73,21.7,33.7,0.23,0.79,0.82,0.0,0.0,1,13.87,0.01,29.8,1,-9,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.9368000000000001
2025-02-26 08:25:02-08:00,22.59,213.51000000000002,9.594000000000001,10.227,1.236,439.87,21.7,33.7,0.07,0.32,0.32,0.0,0.0,1,13.84,0.0,30.03,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,1.0,CRC,,0.5032
2025-02-26 08:26:02-08:00,22.59,208.835,10.017000000000001,10.185,1.884,439.45,21.6,33.6,0.18,0.42,0.49,0.0,0.0,1,14.19,283.79,34.58,1,-5,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.7128000000000001
2025-02-26 08:27:02-08:00,22.59,212.54200000000003,10.989,8.9565,1.536,439.16,21.7,33.7,0.11,0.25,0.28,0.0,0.0,1,14.05,80.15,28.31,1,-9,,,,STAT,0,1,LON,W,LAT,,48.0,1.0,CRC,,0.5072000000000001
2025-02-26 08:28:02-08:00,22.59,212.157,10.692,8.988000000000001,1.092,439.06,21.6,33.7,0.04,0.13,0.13,0.0,0.0,1,13.98,22.64,29.42,1,-8,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.3224
2025-02-26 08:29:02-08:00,22.59,213.829,10.08,10.542,-0.672,439.02,21.6,33.7,0.16,0.48,0.48,0.0,0.0,1,13.95,6.39,30.35,1,-9,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.2496
2025-02-26 08:30:02-08:00,22.59,214.55500000000004,9.675,10.311,0.576,439.01,21.6,33.6,0.05,0.28,0.29,0.0,0.0,1,13.95,1.81,26.63,1,-9,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.33920000000000006
2025-02-26 08:31:04-08:00,22.59,209.50600000000003,9.981,10.552500000000002,0.54,439.0,21.6,33.6,0.33,0.6,0.64,0.0,0.0,1,13.91,0.51,32.98,1,-6,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.588
2025-02-26 08:32:04-08:00,22.59,209.91300000000004,11.115,10.909500000000001,0.192,438.84,21.6,33.6,0.13,0.65,0.75,0.0,0.0,1,13.91,0.14,31.87,1,-7,,,,STAT,0,1,LON,W,LAT,,48.0,2.0,CRC,,0.5584
2025-02-26 08:33:04-08:00,22.59,211.959,11.007000000000001,8.977500000000001,2.88,438.94,21.7,33.6,0.25,0.63,0.66,0.0,0.0,1,13.87,0.04,30.09,1,-8,,,,STAT,0,1,LON,W,LAT,,49.0,1.0,CRC,,1.08
2025-02-26 08:34:04-08:00,22.59,210.936,11.178,9.6075,0.132,438.98,21.6,33.6,0.1,0.37,0.38,0.0,0.0,1,13.87,0.01,27.13,1,-8,,,,STAT,0,1,LON,W,LAT,,49.0,1.0,CRC,,0.32239999999999996
2025-02-26 08:35:04-08:00,22.59,213.62,11.223,9.555,-0.42,438.99,21.6,33.6,0.03,0.57,0.58,0.0,0.0,1,13.87,0.0,29.22,1,-10,,,,STAT,0,1,LON,W,LAT,,48.0,2.0,CRC,,0.37199999999999994
2025-02-26 08:36:03-08:00,22.59,209.429,10.35,8.6625,2.292,439.06,21.6,33.6,0.01,0.41,0.41,0.0,0.0,1,14.12,209.39,41.78,1,-7,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.7864
2025-02-26 08:37:04-08:00,22.59,212.52,9.666,10.3215,1.2,439.02,21.6,33.6,0.1,0.48,0.48,0.0,0.0,1,14.05,115.67,31.89,1,-9,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.624
2025-02-26 08:38:04-08:00,22.59,209.50600000000003,10.044,9.828,1.5,439.01,21.6,33.6,0.03,0.37,0.38,0.0,0.0,1,14.02,32.67,30.28,1,-7,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.5960000000000001
2025-02-26 08:39:04-08:00,22.59,208.40600000000003,10.224,9.9015,0.876,438.92,21.6,33.6,0.32,0.92,0.92,0.0,0.0,1,13.98,9.23,29.96,1,-7,,,,STAT,0,0,LON,W,LAT,,50.0,2.0,CRC,,0.9112000000000001
2025-02-26 08:40:04-08:00,22.59,209.077,10.251000000000001,10.3425,0.528,438.86,21.6,33.6,0.36,0.94,0.94,0.0,0.0,1,13.95,2.61,29.14,1,-8,,,,STAT,0,1,LON,W,LAT,,50.0,2.0,CRC,,0.8576
2025-02-26 08:41:04-08:00,22.59,210.562,11.169,10.605,-0.852,438.95,21.6,33.7,0.12,0.47,0.47,0.0,0.0,1,13.91,0.74,28.89,1,-9,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.2056
2025-02-26 08:42:04-08:00,22.59,208.461,11.34,11.2035,-0.9959999999999999,438.63,21.6,33.6,0.04,0.15,0.15,0.0,0.0,1,13.91,0.21,32.3,1,-8,,,,STAT,0,1,LON,W,LAT,,48.0,2.0,CRC,,-0.07919999999999999
2025-02-26 08:43:04-08:00,22.59,207.61400000000003,10.251000000000001,10.279499999999999,0.288,438.22,21.6,33.6,0.38,0.45,0.45,0.0,0.0,1,13.87,0.06,32.78,1,-7,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.4176
2025-02-26 08:44:05-08:00,22.59,206.195,9.558,10.5315,0.264,437.73,21.6,33.6,0.45,0.58,0.58,0.0,0.0,1,13.87,0.02,28.72,1,-6,,,,STAT,0,1,LON,W,LAT,,49.0,2.0,CRC,,0.5167999999999999
2025-02-26 08:45:05-08:00,22.59,208.604,9.063,11.109,-1.8479999999999999,437.39,21.6,33.6,0.33,0.78,0.78,0.0,0.0,1,13.87,0.0,27.98,1,-8,,,,STAT,0,0,LON,W,LAT,,50.0,2.0,CRC,,0.2544000000000001
