DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,124,54,3,-2,6,0,0.00000,0.00000.1,0.1,3264182766,141,56,4,-4,2603687616,AQI
2025-03-06 11:05:15-08:00,21.89,277.77200000000005,10.098,6.541500000000001,13.872,429.0,21.1,30.3,0.0,0.0,0.02,0.0,0.0,1,13.84,1.56,34.17,1,-34,,,,,0,LAT,LON,W,CRC,,31.0,2.0,3.0,STAT,,2.7744
2025-03-06 11:06:15-08:00,21.89,277.057,9.891,6.940500000000001,13.488,429.0,21.1,30.4,0.0,0.11,0.12,0.0,0.0,1,13.8,0.44,30.82,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.7856
2025-03-06 11:07:15-08:00,21.89,272.514,9.522,7.6335,12.768,429.0,21.1,30.4,0.0,0.05,0.05,0.0,0.0,1,13.8,0.12,32.05,1,-32,,,,,0,LAT,LON,W,CRC,,31.0,2.0,3.0,STAT,,2.5936000000000003
2025-03-06 11:08:16-08:00,21.89,278.344,10.35,7.6545000000000005,12.647999999999998,429.0,21.1,30.3,0.0,0.04,0.04,0.0,0.0,1,13.77,0.04,35.96,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.5616
2025-03-06 11:09:16-08:00,21.88,281.281,8.622,7.035,14.04,429.0,21.1,30.3,0.0,0.01,0.01,0.0,0.0,1,13.77,0.01,31.4,1,-34,,,,,0,LAT,LON,W,CRC,,32.0,2.0,2.0,STAT,,2.816
2025-03-06 11:10:16-08:00,21.88,277.06800000000004,9.333,7.5600000000000005,12.491999999999999,429.0,21.1,30.3,0.0,0.0,0.0,0.0,0.0,1,14.05,189.45,32.66,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,1.0,2.0,STAT,,2.4984
2025-03-06 11:11:16-08:00,21.88,274.351,10.098,7.2765,13.908,428.84,21.1,30.3,0.0,0.0,0.01,0.0,0.0,1,13.95,107.14,39.61,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,1.0,3.0,STAT,,2.7816
2025-03-06 11:12:16-08:00,21.89,275.858,11.178,6.9615,13.62,428.3,21.1,30.3,0.0,0.0,0.0,0.0,0.0,1,13.87,30.26,37.71,1,-34,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.724
2025-03-06 11:13:16-08:00,21.89,277.46400000000006,11.277,7.4655000000000005,11.664,428.1,21.1,30.4,0.0,0.0,0.0,0.0,0.0,1,13.84,8.55,31.93,1,-34,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.3328
2025-03-06 11:14:16-08:00,21.88,277.66200000000003,10.827,7.6545000000000005,12.743999999999998,428.04,21.1,30.4,0.0,0.0,0.17,0.0,0.0,1,13.84,2.41,32.61,1,-34,,,,,0,LAT,LON,W,CRC,,29.0,2.0,3.0,STAT,,2.5488
2025-03-06 11:15:16-08:00,21.88,279.40000000000003,10.818,7.549500000000001,12.552000000000001,428.01,21.1,30.4,0.0,0.0,0.06,0.0,0.0,1,13.8,0.68,32.65,1,-35,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.5104000000000006
2025-03-06 11:16:17-08:00,21.88,275.594,9.251999999999999,7.5285,11.784,428.0,21.1,30.3,0.0,0.0,0.05,0.0,0.0,1,13.8,0.19,37.06,1,-34,,,,,0,LAT,LON,W,CRC,,31.0,2.0,2.0,STAT,,2.3568000000000002
2025-03-06 11:17:17-08:00,21.88,277.01300000000003,10.323,7.8015,10.872,428.0,21.1,30.3,0.0,0.0,0.09,0.0,0.0,1,13.77,0.05,33.68,1,-34,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.1744
2025-03-06 11:18:17-08:00,21.87,278.49800000000005,10.737,7.854000000000001,12.384,428.0,21.1,30.3,0.0,0.16,0.19,0.0,0.0,1,13.77,0.02,33.06,1,-34,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.6048000000000004
2025-03-06 11:19:18-08:00,21.87,279.059,11.493,7.455,13.488,428.0,21.1,30.3,0.0,0.08,0.09,0.0,0.0,1,14.05,310.86,29.43,1,-34,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.7616
2025-03-06 11:20:18-08:00,21.87,271.733,10.98,7.2345,14.016,428.0,21.1,30.3,0.0,0.03,0.03,0.0,0.0,1,13.95,118.09,29.79,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,2.0,2.0,STAT,,2.8272000000000004
2025-03-06 11:21:18-08:00,21.87,283.04100000000005,10.242,7.476000000000001,12.192,428.0,21.0,30.3,0.0,0.04,0.04,0.0,0.0,1,13.87,33.35,36.15,1,-35,,,,,0,LAT,LON,W,CRC,,32.0,2.0,2.0,STAT,,2.4704
2025-03-06 11:22:18-08:00,21.87,271.43600000000004,10.647,7.7175,12.252,428.42,21.1,30.3,0.0,0.22,0.22,0.0,0.0,1,13.84,9.42,34.29,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.6264000000000003
2025-03-06 11:23:18-08:00,21.86,275.0,9.99,7.791,12.54,428.53,21.1,30.3,0.0,0.07,0.28,0.0,0.0,1,13.84,2.66,29.82,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.564
2025-03-06 11:24:18-08:00,21.85,271.986,9.783,7.612500000000001,12.888,428.26,21.1,30.3,0.0,0.02,0.09,0.0,0.0,1,13.8,0.75,29.92,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,1.0,2.0,STAT,,2.5936000000000003
2025-03-06 11:25:18-08:00,21.84,279.66400000000004,10.908,7.287000000000001,12.335999999999999,428.09,21.1,30.3,0.0,0.01,0.03,0.0,0.0,1,13.8,0.21,31.98,1,-35,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.4752
2025-03-06 11:26:18-08:00,21.83,271.678,10.701,7.0875,13.404,428.03,21.1,30.3,0.0,0.0,0.01,0.0,0.0,1,13.77,0.06,30.98,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.6808
2025-03-06 11:27:19-08:00,21.81,265.408,11.466000000000001,7.602,11.172,428.01,21.1,30.3,0.0,0.0,0.0,0.0,0.0,1,13.77,0.02,31.85,1,-31,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.2344000000000004
2025-03-06 11:28:19-08:00,21.81,267.23400000000004,11.691,7.686000000000001,11.424,427.47,21.1,30.3,0.0,0.0,0.0,0.0,0.0,1,14.09,233.02,32.72,1,-31,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.2848
2025-03-06 11:29:19-08:00,21.8,279.91700000000003,10.971,7.9695,11.256,427.81,21.1,30.3,0.0,0.0,0.0,0.0,0.0,1,13.95,83.44,36.61,1,-35,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.2512000000000003
2025-03-06 11:30:19-08:00,21.8,289.113,10.665,7.1715,12.552000000000001,427.79,21.1,30.3,0.0,0.0,0.03,0.0,0.0,1,13.87,23.57,30.56,1,-37,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.5104000000000006
2025-03-06 11:31:19-08:00,21.8,280.588,11.259,6.7620000000000005,12.335999999999999,427.42,21.1,30.2,0.0,0.0,0.01,0.0,0.0,1,13.84,6.66,31.13,1,-35,,,,,0,LAT,LON,W,CRC,,29.0,3.0,2.0,STAT,,2.4672
2025-03-06 11:32:19-08:00,21.8,272.591,10.566,7.2555000000000005,11.027999999999999,427.15,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.8,1.88,38.56,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,3.0,2.0,STAT,,2.2056
2025-03-06 11:33:19-08:00,21.8,275.14300000000003,10.773000000000001,7.224,10.931999999999999,427.18,21.0,30.3,0.0,0.01,0.19,0.0,0.0,1,13.8,0.53,30.9,1,-33,,,,,0,LAT,LON,W,CRC,,29.0,3.0,2.0,STAT,,2.1944
2025-03-06 11:34:20-08:00,21.8,284.306,10.520999999999999,7.7490000000000006,11.256,427.5,21.1,30.2,0.0,0.0,0.06,0.0,0.0,1,13.8,0.15,29.9,1,-36,,,,,0,LAT,LON,W,CRC,,30.0,3.0,2.0,STAT,,2.2512000000000003
2025-03-06 11:35:20-08:00,21.8,273.845,11.025,7.602,13.043999999999999,427.72,21.0,30.2,0.0,0.0,0.02,0.0,0.0,1,13.77,0.04,31.77,1,-33,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.6088
2025-03-06 11:36:20-08:00,21.8,269.73100000000005,12.825000000000001,8.232,11.016,427.55,21.0,30.3,0.0,0.0,0.01,0.0,0.0,1,13.77,0.01,33.56,1,-32,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.2032000000000003
2025-03-06 11:37:20-08:00,21.8,269.72,11.484,7.6335,11.831999999999999,427.32,21.0,30.3,0.0,0.0,0.0,0.0,0.0,1,14.05,258.45,33.37,1,-31,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.3664
2025-03-06 11:38:20-08:00,21.8,279.14700000000005,10.98,8.106,11.172,427.76,21.1,30.2,0.0,0.0,0.0,0.0,0.0,1,13.91,72.99,31.61,1,-35,,,,,0,LAT,LON,W,CRC,,30.0,2.0,1.0,STAT,,2.2344000000000004
2025-03-06 11:39:20-08:00,21.8,276.78200000000004,9.711,7.497,13.895999999999999,427.83,21.0,30.3,0.0,0.0,0.0,0.0,0.0,1,13.87,20.62,33.04,1,-34,,,,,0,LAT,LON,W,CRC,,31.0,2.0,3.0,STAT,,2.7792
2025-03-06 11:40:20-08:00,21.8,274.37300000000005,9.405,7.119000000000001,13.127999999999998,427.29,21.1,30.3,0.0,0.0,0.0,0.0,0.0,1,13.84,5.82,30.35,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,2.0,3.0,STAT,,2.6256
2025-03-06 11:41:20-08:00,21.8,280.786,10.161,7.2555000000000005,12.852,427.4,21.0,30.3,0.0,0.04,0.04,0.0,0.0,1,13.84,1.64,29.96,1,-35,,,,,0,LAT,LON,W,CRC,,31.0,2.0,2.0,STAT,,2.6024000000000003
2025-03-06 11:42:21-08:00,21.8,276.672,10.044,7.5285,13.596,427.5,21.0,30.3,0.0,0.01,0.01,0.0,0.0,1,13.8,0.46,39.39,1,-34,,,,,0,LAT,LON,W,CRC,,31.0,2.0,3.0,STAT,,2.7272000000000003
2025-03-06 11:43:21-08:00,21.8,278.82800000000003,10.926,7.213500000000001,13.895999999999999,427.18,21.0,30.3,0.0,0.0,0.0,0.0,0.0,1,13.8,0.13,31.52,1,-35,,,,,0,LAT,LON,W,CRC,,29.0,2.0,3.0,STAT,,2.7792
2025-03-06 11:44:21-08:00,21.8,272.954,11.187,7.1295,12.732,427.06,21.0,30.2,0.0,0.0,0.16,0.0,0.0,1,13.77,0.04,30.93,1,-33,,,,,0,LAT,LON,W,CRC,,29.0,2.0,3.0,STAT,,2.5464
2025-03-06 11:45:22-08:00,21.8,270.468,10.431000000000001,7.728000000000001,11.243999999999998,427.02,21.0,30.3,0.0,0.0,0.05,0.0,0.0,1,13.77,0.01,31.66,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.2487999999999997
2025-03-06 11:46:22-08:00,21.8,275.57200000000006,10.242,7.6965,12.516,427.01,21.0,30.2,0.0,0.08,0.1,0.0,0.0,1,14.09,302.77,33.49,1,-34,,,,,0,LAT,LON,W,CRC,,30.0,3.0,2.0,STAT,,2.5672
2025-03-06 11:47:21-08:00,21.8,267.344,10.638,7.2345,11.543999999999999,427.0,21.0,30.2,0.0,0.03,0.03,0.0,0.0,1,13.91,85.51,31.44,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.3327999999999998
2025-03-06 11:48:21-08:00,21.8,267.916,11.241,6.594,13.284,427.0,21.0,30.2,0.0,0.01,0.01,0.0,0.0,1,13.87,24.15,31.64,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,1.0,2.0,STAT,,2.6648000000000005
2025-03-06 11:49:21-08:00,21.8,268.026,11.223,7.2975,11.664,427.0,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.84,6.82,34.89,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.3328
2025-03-06 11:50:21-08:00,21.8,269.236,10.215,7.0665000000000004,12.047999999999998,427.0,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.84,1.93,31.98,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.4095999999999997
2025-03-06 11:51:21-08:00,21.8,265.177,10.323,7.644000000000001,11.604,426.79,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.8,0.54,31.16,1,-31,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.3207999999999998
2025-03-06 11:52:22-08:00,21.8,280.80800000000005,10.520999999999999,7.6335,10.596,426.31,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.77,0.15,36.25,1,-35,,,,,0,LAT,LON,W,CRC,,30.0,3.0,2.0,STAT,,2.1192
2025-03-06 11:53:22-08:00,21.8,274.75800000000004,10.386,7.5285,12.552000000000001,426.11,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.77,0.04,39.29,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,2.0,2.0,STAT,,2.5104000000000006
2025-03-06 11:54:23-08:00,21.79,274.769,10.359,7.381500000000001,13.38,426.04,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.77,0.01,30.55,1,-34,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.676
2025-03-06 11:55:23-08:00,21.8,264.79200000000003,10.773000000000001,7.3185,12.864,426.01,21.0,30.1,0.0,0.0,0.0,0.0,0.0,1,14.02,216.76,32.26,1,-31,,,,,0,LAT,LON,W,CRC,,30.0,1.0,2.0,STAT,,2.5728000000000004
2025-03-06 11:56:23-08:00,21.79,274.81300000000005,11.501999999999999,7.14,12.527999999999999,426.0,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.91,61.22,32.04,1,-34,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.5056
2025-03-06 11:57:23-08:00,21.8,277.882,11.934,6.6674999999999995,14.016,426.0,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.87,17.29,33.74,1,-35,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.8032000000000004
2025-03-06 11:58:18-08:00,21.8,279.081,11.979000000000001,7.381500000000001,13.703999999999999,425.94,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.84,5.43,35.98,1,-35,,,,,0,LAT,LON,W,CRC,,28.0,2.0,3.0,STAT,,2.7408
2025-03-06 11:59:18-08:00,21.79,281.45700000000005,10.953,7.0875,11.94,425.33,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.8,1.53,32.95,1,-36,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.388
2025-03-06 12:00:18-08:00,21.8,268.60900000000004,10.467,7.1610000000000005,11.844,425.2,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.8,0.43,31.19,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,3.0,2.0,STAT,,2.3688
2025-03-06 12:01:18-08:00,21.8,267.069,9.801,6.6674999999999995,12.636,425.28,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.8,0.12,31.35,1,-32,,,,,0,LAT,LON,W,CRC,,31.0,2.0,2.0,STAT,,2.5272
2025-03-06 12:02:18-08:00,21.8,271.75500000000005,9.774,6.6885,14.243999999999998,425.1,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.77,0.03,33.04,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,2.0,2.0,STAT,,2.8487999999999998
2025-03-06 12:03:20-08:00,21.79,273.581,9.738000000000001,7.728000000000001,14.04,425.03,21.0,30.1,0.0,0.0,0.0,0.0,0.0,1,14.02,212.19,38.15,1,-34,,,,,0,LAT,LON,W,CRC,,31.0,2.0,3.0,STAT,,2.808
2025-03-06 12:04:20-08:00,21.79,274.769,10.520999999999999,6.783,14.843999999999998,425.01,21.0,30.1,0.0,0.0,0.0,0.0,0.0,1,13.91,59.93,33.68,1,-34,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.9688
2025-03-06 12:05:20-08:00,21.79,273.295,10.809,7.644000000000001,12.839999999999998,425.15,21.0,30.1,0.0,0.0,0.0,0.0,0.0,1,13.87,16.93,31.92,1,-34,,,,,0,LAT,LON,W,CRC,,29.0,2.0,3.0,STAT,,2.5679999999999996
2025-03-06 12:06:20-08:00,21.79,272.96500000000003,10.368,7.203,11.76,425.05,21.0,30.1,0.0,0.0,0.0,0.0,0.0,1,13.84,4.78,34.64,1,-35,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.352
2025-03-06 12:07:20-08:00,21.79,264.341,10.764000000000001,7.0665000000000004,11.831999999999999,424.8,21.0,30.1,0.0,0.0,0.03,0.0,0.0,1,13.84,1.35,30.05,1,-31,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.3664
2025-03-06 12:08:21-08:00,21.79,275.69300000000004,10.125,6.8985,12.443999999999999,424.31,21.0,30.1,0.0,0.0,0.13,0.0,0.0,1,13.8,0.38,45.39,1,-34,,,,,0,LAT,LON,W,CRC,,31.0,2.0,2.0,STAT,,2.4888
2025-03-06 12:09:21-08:00,21.79,273.141,9.882000000000001,6.5625,12.935999999999998,424.41,21.0,30.1,0.0,0.0,0.04,0.0,0.0,1,13.8,0.11,32.63,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.5871999999999997
2025-03-06 12:10:21-08:00,21.79,270.65500000000003,9.189000000000002,7.0875,13.152000000000001,424.3,21.0,30.1,0.0,0.0,0.01,0.0,0.0,1,13.77,0.03,33.63,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,3.0,3.0,STAT,,2.6304000000000003
2025-03-06 12:11:22-08:00,21.78,268.653,10.593,6.604500000000001,13.511999999999999,424.11,21.0,30.2,0.0,0.0,0.0,0.0,0.0,1,13.77,0.01,33.16,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.7024
2025-03-06 12:12:22-08:00,21.78,266.079,11.124,7.1610000000000005,13.404,424.12,21.0,30.1,0.0,0.0,0.0,0.0,0.0,1,14.05,245.5,35.33,1,-31,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.6808
2025-03-06 12:13:22-08:00,21.78,268.60900000000004,10.305,6.7515,13.2,424.25,21.0,30.1,0.0,0.0,0.2,0.0,0.0,1,13.95,87.48,39.1,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,2.0,2.0,STAT,,2.64
2025-03-06 12:14:22-08:00,21.78,266.01300000000003,10.782,6.6674999999999995,13.824,424.09,21.0,30.1,0.0,0.0,0.07,0.0,0.0,1,13.87,24.71,34.89,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.7648
2025-03-06 12:15:22-08:00,21.78,266.145,10.953,6.9195,13.427999999999999,424.11,21.0,30.1,0.0,0.0,0.02,0.0,0.0,1,13.84,6.98,33.88,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,3.0,3.0,STAT,,2.6856
2025-03-06 12:16:22-08:00,21.77,263.021,11.781,7.098,12.239999999999998,424.69,21.0,30.1,0.0,0.0,0.01,0.0,0.0,1,13.84,1.97,30.54,1,-30,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.448
2025-03-06 12:17:22-08:00,21.77,271.54600000000005,10.953,6.7305,13.26,424.48,21.0,30.1,0.0,0.0,0.0,0.0,0.0,1,13.8,0.56,30.36,1,-33,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.652
2025-03-06 12:18:23-08:00,21.77,272.327,10.809,7.413,12.576,424.17,21.0,30.1,0.0,0.0,0.0,0.0,0.0,1,13.77,0.16,34.14,1,-33,,,,,0,LAT,LON,W,CRC,,29.0,2.0,3.0,STAT,,2.5152
2025-03-06 12:19:24-08:00,21.77,270.666,10.413,6.384,14.52,424.06,21.0,30.1,0.0,0.0,0.26,0.0,0.0,1,13.77,0.04,33.09,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,3.0,3.0,STAT,,2.904
2025-03-06 12:20:24-08:00,21.77,272.60200000000003,9.81,6.9615,13.176,423.94,21.0,30.1,0.0,0.0,0.09,0.0,0.0,1,13.77,0.01,32.35,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,2.0,2.0,STAT,,2.6352
2025-03-06 12:21:24-08:00,21.76,273.30600000000004,11.583,6.678000000000001,12.828,423.41,21.0,30.0,0.0,0.16,0.19,0.0,0.0,1,14.05,228.61,32.73,1,-34,,,,,0,LAT,LON,W,CRC,,29.0,3.0,2.0,STAT,,2.6936
2025-03-06 12:22:24-08:00,21.75,269.90700000000004,10.359,7.224,11.7,423.31,21.0,30.1,0.0,0.05,0.06,0.0,0.0,1,13.91,64.57,29.38,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.38
2025-03-06 12:23:24-08:00,21.73,265.41900000000004,10.656,6.8985,12.984,423.11,21.0,30.0,0.0,0.02,0.02,0.0,0.0,1,13.87,18.24,31.24,1,-32,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.6128
2025-03-06 12:24:24-08:00,21.73,270.831,8.424,6.7410000000000005,13.308,423.04,21.0,30.0,0.0,0.01,0.01,0.0,0.0,1,13.84,5.15,35.13,1,-34,,,,,0,LAT,LON,W,CRC,,33.0,2.0,3.0,STAT,,2.6696
2025-03-06 12:25:24-08:00,21.71,263.351,9.522,6.604500000000001,12.408,423.01,21.0,30.1,0.0,0.0,0.0,0.0,0.0,1,13.8,1.45,31.2,1,-31,,,,,0,LAT,LON,W,CRC,,31.0,1.0,2.0,STAT,,2.4816000000000003
2025-03-06 12:26:25-08:00,21.7,264.27500000000003,9.855,7.098,11.496,423.0,20.9,30.0,0.0,0.0,0.0,0.0,0.0,1,13.8,0.41,30.0,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,1.0,2.0,STAT,,2.2992000000000004
2025-03-06 12:27:25-08:00,21.7,274.087,10.413,7.098,12.168000000000001,423.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,1,13.8,0.12,31.48,1,-35,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.4336
2025-03-06 12:28:25-08:00,21.7,266.321,10.125,7.077000000000001,12.66,423.04,21.0,30.0,0.0,0.0,0.0,0.0,0.0,1,13.77,0.03,32.01,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.532
2025-03-06 12:29:25-08:00,21.7,267.729,9.657,6.6465000000000005,13.284,423.01,20.9,30.0,0.0,0.0,0.12,0.0,0.0,1,14.02,199.62,30.95,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.6568000000000005
2025-03-06 12:30:25-08:00,21.7,270.875,9.405,7.0035,13.38,423.01,20.9,30.0,0.0,0.0,0.04,0.0,0.0,1,13.91,56.38,31.55,1,-34,,,,,0,LAT,LON,W,CRC,,31.0,2.0,3.0,STAT,,2.676
2025-03-06 12:31:25-08:00,21.7,266.486,9.414000000000001,7.14,11.28,423.0,21.0,30.0,0.0,0.0,0.01,0.0,0.0,1,13.87,15.92,32.39,1,-32,,,,,0,LAT,LON,W,CRC,,31.0,3.0,2.0,STAT,,2.256
2025-03-06 12:32:25-08:00,21.7,262.93300000000005,10.53,7.1085,11.735999999999999,423.0,21.0,30.0,0.0,0.0,0.03,0.0,0.0,1,13.84,4.5,32.04,1,-32,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.3472
2025-03-06 12:33:25-08:00,21.7,261.844,10.008,7.024500000000001,11.219999999999999,422.5,20.9,30.0,0.0,0.0,0.01,0.0,0.0,1,13.84,1.27,31.8,1,-31,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.2439999999999998
2025-03-06 12:34:26-08:00,21.7,268.16900000000004,9.585,6.9719999999999995,12.588,422.18,20.9,30.0,0.0,0.07,0.07,0.0,0.0,1,13.8,0.36,32.75,1,-33,,,,,0,LAT,LON,W,CRC,,31.0,2.0,2.0,STAT,,2.5736
2025-03-06 12:35:26-08:00,21.7,266.16700000000003,11.169,7.2555000000000005,10.931999999999999,422.36,20.9,30.0,0.0,0.03,0.03,0.0,0.0,1,13.77,0.1,34.79,1,-32,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.2104
2025-03-06 12:36:26-08:00,21.7,264.14300000000003,11.097,7.444500000000001,12.143999999999998,422.66,20.9,30.0,0.0,0.01,0.01,0.0,0.0,1,13.77,0.03,33.92,1,-32,,,,,0,LAT,LON,W,CRC,,29.0,2.0,2.0,STAT,,2.4368
2025-03-06 12:37:26-08:00,21.7,276.254,10.539000000000001,6.93,12.743999999999998,422.23,20.9,30.0,0.0,0.0,0.0,0.0,0.0,1,13.77,0.01,36.07,1,-36,,,,,0,LAT,LON,W,CRC,,29.0,2.0,3.0,STAT,,2.5488
2025-03-06 12:38:26-08:00,21.7,267.146,10.449,6.8355,12.564,422.08,20.9,30.0,0.0,0.02,0.07,0.0,0.0,1,14.09,297.17,33.49,1,-33,,,,,0,LAT,LON,W,CRC,,30.0,2.0,2.0,STAT,,2.5288000000000004
2025-03-06 12:39:26-08:00,21.7,272.701,10.899,7.6965,11.556000000000001,422.03,20.9,30.0,0.0,0.03,0.05,0.0,0.0,1,13.91,92.23,38.34,1,-34,,,,,0,LAT,LON,W,CRC,,30.0,3.0,1.0,STAT,,2.3352000000000004
2025-03-06 12:40:26-08:00,21.7,267.432,10.620000000000001,7.203,12.672,422.01,20.9,30.0,0.0,0.01,0.02,0.0,0.0,1,13.87,26.05,31.71,1,-33,,,,,0,LAT,LON,W,CRC,,29.0,3.0,2.0,STAT,,2.5424
2025-03-06 12:41:26-08:00,21.7,277.486,11.034,7.707,12.623999999999999,422.0,20.9,30.0,0.0,0.0,0.02,0.0,0.0,1,13.84,7.36,33.42,1,-36,,,,,0,LAT,LON,W,CRC,,29.0,2.0,3.0,STAT,,2.5248
2025-03-06 12:42:27-08:00,21.7,265.331,10.458,7.7385,12.192,421.94,21.0,30.0,0.0,0.0,0.01,0.0,0.0,1,13.84,2.08,34.68,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,2.0,3.0,STAT,,2.4384
2025-03-06 12:43:27-08:00,21.7,261.21700000000004,10.296,7.077000000000001,13.284,421.41,20.9,30.0,0.0,0.0,0.05,0.0,0.0,1,13.8,0.59,31.53,1,-32,,,,,0,LAT,LON,W,CRC,,30.0,1.0,2.0,STAT,,2.6568000000000005
2025-03-06 12:44:26-08:00,21.7,267.432,11.133,7.203,13.415999999999999,421.14,20.9,30.0,0.0,0.21,0.37,0.0,0.0,1,13.8,0.17,34.96,1,-33,,,,,0,LAT,LON,W,CRC,,29.0,2.0,3.0,STAT,,2.8512
2025-03-06 12:45:26-08:00,21.7,268.367,10.908,6.258,14.388,421.05,20.9,30.0,0.0,0.07,0.12,0.0,0.0,1,13.77,0.05,32.74,1,-34,,,,,0,LAT,LON,W,CRC,,31.0,1.0,3.0,STAT,,2.9336
