DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,188,44,1,2032539992,193,42,-4,1430983627,AQI
2025-03-22 04:54:57-07:00,22.55,369.963,11.574,10.7415,17.7,513.0,21.5,31.5,0.27,1.17,1.18,,,,,26.0,1.0,STAT,,4.476
2025-03-22 04:55:57-07:00,22.54,370.095,13.41,10.8675,17.304,512.59,21.5,31.5,0.23,0.75,0.75,,,,,25.0,1.0,STAT,,4.0608
2025-03-22 04:56:57-07:00,22.54,369.897,11.511,10.479000000000001,16.715999999999998,512.21,21.5,31.5,0.29,0.65,0.65,,,,,26.0,1.0,STAT,,3.8631999999999995
2025-03-22 04:57:57-07:00,22.53,372.28400000000005,12.357000000000001,10.4265,16.811999999999998,511.87,21.5,31.5,0.1,0.52,0.6,,,,,26.0,1.0,STAT,,3.7783999999999995
2025-03-22 04:58:58-07:00,22.52,372.22900000000004,9.99,10.762500000000001,15.588,511.75,21.5,31.6,0.16,0.8,1.32,,,,,28.0,1.0,STAT,,3.7576
2025-03-22 04:59:58-07:00,22.52,361.427,12.519,10.153500000000001,17.508,511.91,21.5,31.5,0.05,0.73,1.04,,,,,26.0,2.0,STAT,,4.0855999999999995
2025-03-22 05:00:58-07:00,22.52,377.355,12.528,10.563,16.247999999999998,511.97,21.5,31.5,0.02,0.73,1.44,,,,,25.0,1.0,STAT,,3.8335999999999997
2025-03-22 05:01:58-07:00,22.51,370.33700000000005,11.448,9.9855,17.7,511.99,21.5,31.5,0.05,0.73,1.13,,,,,28.0,1.0,STAT,,4.124
2025-03-22 05:02:58-07:00,22.5,370.37,13.266,9.849000000000002,17.616,512.0,21.5,31.4,0.25,0.72,1.22,,,,,26.0,1.0,STAT,,4.0992
2025-03-22 05:03:59-07:00,22.5,367.25700000000006,11.871,10.815000000000001,15.707999999999998,511.54,21.5,31.4,0.55,1.23,1.39,,,,,27.0,1.0,STAT,,4.1256
2025-03-22 05:05:00-07:00,22.49,373.14200000000005,12.006,9.723,18.023999999999997,511.19,21.5,31.4,0.38,1.01,1.28,,,,,27.0,1.0,STAT,,4.4128
2025-03-22 05:06:00-07:00,22.49,369.1600000000001,12.015,10.195500000000001,18.108,510.45,21.5,31.4,0.22,0.96,1.05,,,,,27.0,1.0,STAT,,4.389600000000001
2025-03-22 05:07:00-07:00,22.49,362.593,11.052,10.573500000000001,17.003999999999998,509.12,21.5,31.5,0.22,0.88,0.91,,,,,28.0,1.0,STAT,,4.1048
2025-03-22 05:08:00-07:00,22.49,364.99100000000004,11.583,10.269,15.192,508.39,21.5,31.5,0.42,0.68,0.69,,,,,27.0,1.0,STAT,,3.5824000000000003
2025-03-22 05:09:00-07:00,22.49,338.84400000000005,11.421,9.145500000000002,17.82,508.14,21.5,31.5,0.29,0.47,0.47,,,,,27.0,1.0,STAT,,3.94
2025-03-22 05:10:00-07:00,22.49,371.15100000000007,11.304,10.836,15.6,507.76,21.5,31.4,0.18,0.77,0.77,,,,,27.0,1.0,STAT,,3.736
2025-03-22 05:11:00-07:00,22.49,368.12600000000003,11.439000000000002,10.636500000000002,15.299999999999999,507.27,21.5,31.4,0.27,0.82,1.03,,,,,26.0,1.0,STAT,,3.716
2025-03-22 05:12:00-07:00,22.49,365.134,12.348,11.0355,15.456,505.78,21.5,31.4,0.13,0.8,0.87,,,,,25.0,1.0,STAT,,3.7312000000000003
2025-03-22 05:13:00-07:00,22.49,366.2010000000001,12.393,10.0905,17.58,504.63,21.5,31.4,0.25,0.84,1.22,,,,,26.0,1.0,STAT,,4.188
2025-03-22 05:14:00-07:00,22.49,365.838,11.835,10.4685,15.911999999999999,504.22,21.4,31.4,0.35,1.35,1.58,,,,,25.0,1.0,STAT,,4.2623999999999995
2025-03-22 05:15:00-07:00,22.49,362.362,11.735999999999999,9.870000000000001,16.715999999999998,503.58,21.5,31.4,0.27,0.95,1.2,,,,,25.0,1.0,STAT,,4.103199999999999
2025-03-22 05:16:00-07:00,22.49,363.869,11.25,9.702,17.076,502.33,21.5,31.3,0.13,0.67,0.75,,,,,27.0,1.0,STAT,,3.9512000000000005
2025-03-22 05:17:00-07:00,22.49,361.064,11.718,10.5945,16.968,501.47,21.5,31.4,0.54,1.03,1.28,,,,,26.0,1.0,STAT,,4.2176
2025-03-22 05:18:01-07:00,22.49,337.90900000000005,10.44,9.618,18.048,501.16,21.5,31.3,0.41,0.92,1.44,,,,,28.0,2.0,STAT,,4.3456
2025-03-22 05:19:01-07:00,22.49,367.87300000000005,12.303,9.891,17.831999999999997,501.41,21.5,31.4,0.35,1.0,1.31,,,,,26.0,1.0,STAT,,4.3664
2025-03-22 05:20:01-07:00,22.49,372.24,10.899,9.219,18.323999999999998,501.32,21.5,31.4,0.2,0.82,0.93,,,,,28.0,1.0,STAT,,4.320799999999999
2025-03-22 05:21:01-07:00,22.49,364.947,9.927,9.534,17.808,501.11,21.4,31.4,0.53,1.22,1.57,,,,,28.0,1.0,STAT,,4.5376
2025-03-22 05:22:01-07:00,22.49,365.94800000000004,10.881,9.7125,18.468,501.04,21.4,31.4,0.5,0.9,1.55,,,,,26.0,1.0,STAT,,4.4136
2025-03-22 05:23:01-07:00,22.49,357.049,10.386,8.925,19.572,501.63,21.4,31.4,0.24,0.85,1.07,,,,,28.0,1.0,STAT,,4.5944
2025-03-22 05:24:01-07:00,22.49,366.168,10.359,9.8175,17.543999999999997,502.22,21.4,31.4,0.46,0.77,0.88,,,,,28.0,1.0,STAT,,4.1248
2025-03-22 05:25:02-07:00,22.49,360.78900000000004,11.394,10.195500000000001,16.284,502.73,21.4,31.3,0.25,0.67,1.0,,,,,27.0,1.0,STAT,,3.7928
2025-03-22 05:26:03-07:00,22.49,360.36000000000007,12.006,9.6705,16.907999999999998,502.83,21.5,31.4,0.44,1.15,1.25,,,,,26.0,1.0,STAT,,4.3016
2025-03-22 05:27:03-07:00,22.49,335.96200000000005,11.835,8.757,17.543999999999997,502.8,21.5,31.5,0.4,0.9,0.94,,,,,26.0,2.0,STAT,,4.2288
2025-03-22 05:28:03-07:00,22.49,363.968,11.979000000000001,9.114,17.052,503.58,21.4,31.5,0.29,0.82,0.83,,,,,26.0,1.0,STAT,,4.0664
2025-03-22 05:29:03-07:00,22.49,363.55,12.78,9.198,17.964,505.22,21.4,31.5,0.09,0.49,0.57,,,,,25.0,1.0,STAT,,3.9848
2025-03-22 05:30:03-07:00,22.49,360.65700000000004,12.168,9.145500000000002,18.323999999999998,506.37,21.4,31.4,0.29,0.79,0.84,,,,,26.0,1.0,STAT,,4.296799999999999
2025-03-22 05:31:02-07:00,22.49,363.19800000000004,11.322000000000001,9.9225,17.387999999999998,506.93,21.4,31.4,0.23,0.61,0.63,,,,,26.0,2.0,STAT,,3.9656
2025-03-22 05:32:02-07:00,22.49,360.69,11.052,9.870000000000001,17.064,507.1,21.5,31.4,0.4,0.95,1.03,,,,,27.0,1.0,STAT,,4.1728000000000005
2025-03-22 05:33:03-07:00,22.49,354.86000000000007,11.034,9.880500000000001,16.619999999999997,506.33,21.4,31.4,0.48,1.01,1.04,,,,,27.0,1.0,STAT,,4.132
2025-03-22 05:34:03-07:00,22.49,355.377,12.195,9.366,18.372,505.47,21.4,31.3,0.62,1.03,1.03,,,,,26.0,2.0,STAT,,4.4984
2025-03-22 05:35:03-07:00,22.49,357.56600000000003,12.699,8.7045,18.0,505.08,21.4,31.3,0.42,1.29,1.29,,,,,25.0,1.0,STAT,,4.632
2025-03-22 05:36:00-07:00,22.49,371.58000000000004,12.591000000000001,8.715000000000002,20.16,504.42,21.4,31.4,0.27,1.12,1.12,,,,,26.0,1.0,STAT,,4.928
2025-03-22 05:37:00-07:00,22.49,367.03700000000003,11.097,9.639,18.36,503.5,21.4,31.4,0.52,1.4,1.63,,,,,27.0,1.0,STAT,,4.792
2025-03-22 05:38:00-07:00,22.49,366.124,10.44,10.017,16.572,503.18,21.4,31.4,0.47,1.41,1.49,,,,,27.0,1.0,STAT,,4.4424
2025-03-22 05:39:00-07:00,22.49,360.987,10.602,9.082500000000001,18.035999999999998,502.41,21.4,31.4,0.39,1.37,1.4,,,,,27.0,1.0,STAT,,4.7032
2025-03-22 05:40:00-07:00,22.49,352.82500000000005,9.981,8.9985,17.652,502.15,21.4,31.4,0.35,1.44,1.56,,,,,27.0,1.0,STAT,,4.6824
2025-03-22 05:41:00-07:00,22.49,354.38700000000006,12.105,8.946,17.976,502.05,21.4,31.4,0.12,1.1,1.14,,,,,26.0,1.0,STAT,,4.4752
2025-03-22 05:42:00-07:00,22.49,356.136,11.142000000000001,9.418500000000002,17.22,502.02,21.4,31.4,0.09,0.63,0.69,,,,,28.0,1.0,STAT,,3.948
2025-03-22 05:43:00-07:00,22.49,355.047,10.134,8.7045,18.768,502.01,21.4,31.5,0.1,0.47,0.57,,,,,28.0,1.0,STAT,,4.129600000000001
2025-03-22 05:44:00-07:00,22.49,341.55,10.809,8.4525,18.36,502.0,21.4,31.5,0.21,0.77,0.8,,,,,28.0,2.0,STAT,,4.288
2025-03-22 05:45:00-07:00,22.49,360.78900000000004,11.645999999999999,10.027500000000002,16.043999999999997,502.46,21.4,31.4,0.22,0.91,0.92,,,,,27.0,1.0,STAT,,3.9368
2025-03-22 05:46:00-07:00,22.49,355.89400000000006,11.367,10.4265,16.872,502.81,21.4,31.4,0.1,0.69,0.69,,,,,26.0,1.0,STAT,,3.9264
2025-03-22 05:47:00-07:00,22.49,358.58900000000006,11.403,9.66,16.956,502.93,21.4,31.4,0.17,0.6,0.6,,,,,26.0,1.0,STAT,,3.8712
2025-03-22 05:48:01-07:00,22.49,355.86100000000005,10.863000000000001,9.6495,16.932,502.98,21.4,31.4,0.13,0.46,0.66,,,,,27.0,1.0,STAT,,3.7544
2025-03-22 05:49:01-07:00,22.49,350.15200000000004,10.431000000000001,10.248,15.552,502.99,21.4,31.4,0.2,0.4,0.74,,,,,28.0,1.0,STAT,,3.4304000000000006
2025-03-22 05:50:01-07:00,22.49,354.299,10.854000000000001,11.277000000000001,15.6,503.0,21.4,31.5,0.12,0.77,0.97,,,,,27.0,1.0,STAT,,3.736
2025-03-22 05:51:03-07:00,22.49,361.449,9.18,9.7125,17.508,503.54,21.4,31.5,0.34,0.96,1.03,,,,,29.0,1.0,STAT,,4.2696
2025-03-22 05:52:03-07:00,22.49,357.093,10.683,9.544500000000001,16.788,503.84,21.4,31.4,0.36,0.87,0.89,,,,,26.0,1.0,STAT,,4.0536
2025-03-22 05:53:03-07:00,22.49,355.608,11.16,10.416,16.416,503.94,21.4,31.4,0.24,0.86,1.22,,,,,26.0,1.0,STAT,,3.9712000000000005
2025-03-22 05:54:03-07:00,22.49,362.758,11.879999999999999,10.437,15.216,503.57,21.4,31.4,0.1,0.68,0.8,,,,,26.0,1.0,STAT,,3.5872
2025-03-22 05:55:03-07:00,22.49,357.665,11.709,10.0905,17.184,502.49,21.4,31.4,0.36,0.84,0.87,,,,,26.0,1.0,STAT,,4.1088000000000005
2025-03-22 05:56:03-07:00,22.49,351.879,12.708,9.471,17.604,501.61,21.4,31.4,0.23,0.63,0.79,,,,,25.0,1.0,STAT,,4.0248
2025-03-22 05:57:03-07:00,22.49,354.25500000000005,10.935,9.471,17.676,501.65,21.4,31.4,0.08,0.25,0.3,,,,,26.0,1.0,STAT,,3.7352
2025-03-22 05:58:03-07:00,22.49,352.19800000000004,10.26,8.7045,18.887999999999998,501.23,21.4,31.4,0.21,0.85,0.86,,,,,28.0,1.0,STAT,,4.457599999999999
2025-03-22 05:59:03-07:00,22.49,356.26800000000003,11.925,8.8305,18.407999999999998,501.08,21.4,31.4,0.14,0.6,0.61,,,,,26.0,1.0,STAT,,4.1616
2025-03-22 06:00:03-07:00,22.49,353.16600000000005,12.132000000000001,8.693999999999999,18.684,500.41,21.4,31.3,0.37,0.64,0.89,,,,,26.0,1.0,STAT,,4.248800000000001
2025-03-22 06:01:03-07:00,22.49,351.725,11.835,9.240000000000002,17.976,499.74,21.4,31.4,0.22,0.77,0.87,,,,,26.0,1.0,STAT,,4.2112
2025-03-22 06:02:02-07:00,22.49,351.021,13.545000000000002,9.891,16.919999999999998,499.03,21.4,31.4,0.07,0.59,0.62,,,,,24.0,1.0,STAT,,3.856
2025-03-22 06:03:03-07:00,22.49,357.434,11.43,9.7545,16.788,497.97,21.4,31.4,0.03,0.47,0.8,,,,,26.0,1.0,STAT,,3.7336
2025-03-22 06:04:03-07:00,22.49,352.06600000000003,12.033,9.975,17.268,497.34,21.4,31.4,0.33,0.75,0.85,,,,,25.0,1.0,STAT,,4.0536
2025-03-22 06:05:03-07:00,22.49,341.847,11.979000000000001,9.702,17.712,496.83,21.4,31.4,0.21,0.53,0.56,,,,,26.0,1.0,STAT,,3.9664
2025-03-22 06:06:03-07:00,22.49,345.51000000000005,11.799,9.3345,17.16,496.29,21.4,31.4,0.25,0.76,0.77,,,,,26.0,1.0,STAT,,4.040000000000001
2025-03-22 06:07:05-07:00,22.49,359.60100000000006,10.872,8.778,17.808,496.1,21.4,31.4,0.1,0.74,0.9,,,,,27.0,1.0,STAT,,4.1536
2025-03-22 06:08:05-07:00,22.49,350.922,12.860999999999999,9.135,17.556,496.04,21.4,31.4,0.03,0.57,0.7,,,,,25.0,1.0,STAT,,3.9672000000000005
2025-03-22 06:09:05-07:00,22.49,342.32,12.789000000000001,8.421,19.212,495.95,21.4,31.4,0.1,0.74,0.84,,,,,25.0,1.0,STAT,,4.4344
2025-03-22 06:10:05-07:00,22.48,347.11600000000004,12.438,9.513000000000002,16.788,495.48,21.4,31.4,0.37,0.58,0.79,,,,,25.0,1.0,STAT,,3.8216
2025-03-22 06:11:05-07:00,22.48,345.972,13.167000000000002,9.03,18.612,495.17,21.4,31.4,0.12,0.26,0.33,,,,,25.0,1.0,STAT,,3.9304
2025-03-22 06:12:06-07:00,22.49,360.21700000000004,12.132000000000001,9.198,15.839999999999998,495.06,21.4,31.4,0.04,0.63,0.65,,,,,25.0,1.0,STAT,,3.6719999999999997
2025-03-22 06:13:06-07:00,22.49,351.34,11.214,10.0905,15.443999999999999,494.67,21.4,31.4,0.01,0.87,0.88,,,,,26.0,1.0,STAT,,3.7848
2025-03-22 06:14:06-07:00,22.49,355.938,11.367,10.185,16.296,494.24,21.4,31.4,0.0,0.67,0.67,,,,,26.0,1.0,STAT,,3.7952
2025-03-22 06:15:06-07:00,22.49,347.13800000000003,12.069,9.366,16.884,493.58,21.4,31.4,0.39,0.82,0.82,,,,,26.0,1.0,STAT,,4.0328
2025-03-22 06:16:06-07:00,22.49,342.85900000000004,13.167000000000002,9.849000000000002,17.16,493.2,21.4,31.4,0.3,0.93,0.93,,,,,25.0,2.0,STAT,,4.176
2025-03-22 06:17:05-07:00,22.49,352.42900000000003,12.456,9.534,17.376,493.07,21.4,31.4,0.41,1.03,1.03,,,,,25.0,1.0,STAT,,4.299200000000001
2025-03-22 06:18:05-07:00,22.48,354.189,10.242,9.0615,17.724,492.48,21.4,31.4,0.15,0.55,0.55,,,,,28.0,1.0,STAT,,3.9848000000000003
2025-03-22 06:19:05-07:00,22.49,347.77600000000007,12.555,9.009,16.872,492.17,21.4,31.3,0.31,0.79,0.79,,,,,26.0,1.0,STAT,,4.0064
2025-03-22 06:20:05-07:00,22.48,350.174,12.789000000000001,9.03,17.076,491.95,21.4,31.4,0.13,0.83,1.06,,,,,26.0,1.0,STAT,,4.0792
2025-03-22 06:21:06-07:00,22.49,356.03700000000003,10.413,9.072000000000001,17.483999999999998,491.58,21.4,31.4,0.06,0.8,0.88,,,,,28.0,1.0,STAT,,4.1368
2025-03-22 06:22:06-07:00,22.49,345.807,11.268,8.379000000000001,18.78,491.2,21.4,31.4,0.32,0.8,0.82,,,,,26.0,1.0,STAT,,4.396000000000001
2025-03-22 06:23:07-07:00,22.48,342.83700000000005,11.817,9.324000000000002,17.604,490.49,21.4,31.4,0.24,0.79,1.36,,,,,27.0,1.0,STAT,,4.1528
2025-03-22 06:24:07-07:00,22.49,342.199,12.465,10.4685,15.192,490.17,21.4,31.3,0.63,0.88,1.08,,,,,26.0,1.0,STAT,,3.7424000000000004
2025-03-22 06:25:07-07:00,22.48,342.35300000000007,13.473,9.7335,17.568,490.06,21.4,31.4,0.29,0.68,0.74,,,,,26.0,1.0,STAT,,4.057600000000001
2025-03-22 06:26:08-07:00,22.48,346.016,11.637,9.1245,18.624,490.02,21.4,31.4,0.29,0.96,1.03,,,,,26.0,1.0,STAT,,4.4928
2025-03-22 06:27:03-07:00,22.48,341.63800000000003,12.626999999999999,8.788499999999999,17.772,490.01,21.4,31.4,0.18,0.8,0.83,,,,,26.0,1.0,STAT,,4.1944
2025-03-22 06:28:03-07:00,22.48,326.788,12.258,9.744,17.316,490.0,21.4,31.4,0.15,0.72,0.73,,,,,26.0,1.0,STAT,,4.0392
2025-03-22 06:29:03-07:00,22.48,349.08500000000004,12.420000000000002,10.100999999999999,16.152,489.42,21.4,31.4,0.25,0.68,0.68,,,,,26.0,1.0,STAT,,3.7744000000000004
2025-03-22 06:30:04-07:00,22.48,346.918,11.232000000000001,9.261000000000001,16.907999999999998,489.15,21.4,31.4,0.13,0.89,0.89,,,,,27.0,1.0,STAT,,4.0935999999999995
2025-03-22 06:31:04-07:00,22.48,349.67900000000003,13.509,9.072000000000001,18.035999999999998,489.05,21.4,31.3,0.04,0.75,0.75,,,,,25.0,1.0,STAT,,4.2072
2025-03-22 06:32:04-07:00,22.49,350.383,12.33,9.0615,16.884,488.61,21.4,31.4,0.04,0.67,0.9,,,,,27.0,1.0,STAT,,3.9128000000000003
2025-03-22 06:33:04-07:00,22.48,346.654,12.231,9.964500000000001,15.66,488.22,21.4,31.3,0.03,0.71,0.78,,,,,26.0,1.0,STAT,,3.7
2025-03-22 06:34:04-07:00,22.48,346.181,10.944,10.027500000000002,16.188,487.62,21.4,31.4,0.01,0.77,0.79,,,,,26.0,1.0,STAT,,3.8536
2025-03-22 06:35:04-07:00,22.48,343.222,11.700000000000001,10.2375,15.839999999999998,486.55,21.4,31.4,0.2,0.67,0.68,,,,,26.0,1.0,STAT,,3.7039999999999997
2025-03-22 06:36:04-07:00,22.48,341.781,11.943,9.849000000000002,16.968,484.75,21.4,31.4,0.21,0.7,0.71,,,,,26.0,1.0,STAT,,3.9536000000000002
2025-03-22 06:37:05-07:00,22.48,341.396,10.476,9.765,17.364,483.26,21.4,31.3,0.18,0.57,0.57,,,,,26.0,1.0,STAT,,3.9288000000000003
2025-03-22 06:38:06-07:00,22.48,345.983,11.457,9.471,17.232,482.44,21.4,31.4,0.06,0.7,0.7,,,,,26.0,1.0,STAT,,4.0064
2025-03-22 06:39:06-07:00,22.48,343.761,11.772,7.791,19.764,482.09,21.4,31.3,0.02,0.9,1.01,,,,,26.0,1.0,STAT,,4.6728
2025-03-22 06:40:06-07:00,22.48,339.724,11.475,8.442,19.32,482.03,21.4,31.4,0.34,1.05,1.08,,,,,26.0,1.0,STAT,,4.704000000000001
2025-03-22 06:41:06-07:00,22.48,339.229,12.114,9.691500000000001,17.543999999999997,482.01,21.4,31.3,0.18,0.72,0.95,,,,,27.0,1.0,STAT,,4.0847999999999995
2025-03-22 06:42:06-07:00,22.48,338.84400000000005,10.764000000000001,9.4395,17.352,482.0,21.4,31.3,0.06,0.92,1.23,,,,,27.0,1.0,STAT,,4.2064
2025-03-22 06:43:05-07:00,22.48,342.15500000000003,10.836,9.0615,18.156,482.0,21.4,31.3,0.16,0.99,1.14,,,,,27.0,1.0,STAT,,4.4232
2025-03-22 06:44:05-07:00,22.47,337.33700000000005,11.97,9.786000000000001,17.496,481.65,21.4,31.3,0.27,1.11,1.16,,,,,26.0,1.0,STAT,,4.3872
2025-03-22 06:45:06-07:00,22.48,337.535,11.501999999999999,10.038,18.131999999999998,481.63,21.4,31.3,0.24,0.82,0.93,,,,,26.0,1.0,STAT,,4.2824
2025-03-22 06:46:06-07:00,22.47,329.91200000000003,11.501999999999999,10.100999999999999,17.16,481.87,21.4,31.3,0.27,0.83,0.87,,,,,26.0,1.0,STAT,,4.096
2025-03-22 06:47:06-07:00,22.48,347.58900000000006,13.428,10.4055,17.052,481.95,21.4,31.3,0.27,0.93,0.94,,,,,25.0,1.0,STAT,,4.1544
2025-03-22 06:48:06-07:00,22.48,339.141,12.969000000000001,9.502500000000001,17.16,481.98,21.4,31.3,0.11,0.55,0.55,,,,,26.0,1.0,STAT,,3.8720000000000003
2025-03-22 06:49:06-07:00,22.48,340.03200000000004,11.799,9.03,16.212,481.54,21.4,31.3,0.18,0.88,0.88,,,,,27.0,1.0,STAT,,3.9464
2025-03-22 06:50:06-07:00,22.47,342.80400000000003,13.977,9.4605,16.992,480.9,21.4,31.4,0.13,0.94,0.94,,,,,25.0,1.0,STAT,,4.1504
2025-03-22 06:51:07-07:00,22.47,340.252,12.393,9.2505,17.46,480.67,21.4,31.4,0.29,0.89,1.3,,,,,26.0,1.0,STAT,,4.204000000000001
2025-03-22 06:52:07-07:00,22.47,338.67900000000003,12.105,8.620500000000002,18.36,480.38,21.4,31.4,0.25,0.55,0.69,,,,,26.0,1.0,STAT,,4.112
2025-03-22 06:53:07-07:00,22.47,340.35100000000006,12.204,8.001000000000001,18.876,480.57,21.4,31.4,0.11,0.72,0.76,,,,,25.0,1.0,STAT,,4.3512
2025-03-22 06:54:07-07:00,22.47,338.58000000000004,11.07,9.051,18.035999999999998,481.66,21.4,31.5,0.04,0.46,0.47,,,,,26.0,1.0,STAT,,3.9751999999999996
2025-03-22 06:55:07-07:00,22.47,346.357,12.312,9.114,17.195999999999998,482.53,21.4,31.4,0.01,0.46,0.47,,,,,24.0,2.0,STAT,,3.8071999999999995
2025-03-22 06:56:07-07:00,22.47,349.008,11.727,9.156,17.304,483.48,21.4,31.4,0.0,0.3,0.3,,,,,25.0,1.0,STAT,,3.7008
2025-03-22 06:57:08-07:00,22.47,336.831,10.791,8.3475,18.372,483.85,21.4,31.4,0.21,0.54,0.54,,,,,27.0,1.0,STAT,,4.106400000000001
2025-03-22 06:58:08-07:00,22.47,341.56100000000004,11.214,8.715000000000002,18.876,482.4,21.4,31.5,0.11,0.46,0.75,,,,,27.0,1.0,STAT,,4.1432
2025-03-22 06:59:09-07:00,22.47,335.88500000000005,12.519,9.345,16.884,481.49,21.4,31.4,0.09,0.32,0.48,,,,,26.0,1.0,STAT,,3.6328000000000005
2025-03-22 07:00:09-07:00,22.47,341.374,11.727,8.946,18.0,481.53,21.4,31.4,0.07,0.35,0.63,,,,,26.0,1.0,STAT,,3.88
2025-03-22 07:01:09-07:00,22.47,345.4440000000001,11.745000000000001,9.4605,17.256,481.54,21.4,31.4,0.02,0.18,0.27,,,,,27.0,1.0,STAT,,3.5952
2025-03-22 07:02:09-07:00,22.47,335.15900000000005,12.870000000000001,9.639,17.387999999999998,481.19,21.4,31.4,0.01,0.57,0.6,,,,,25.0,1.0,STAT,,3.9335999999999998
2025-03-22 07:03:09-07:00,22.47,322.41,11.664000000000001,7.791,19.164,480.52,21.4,31.4,0.06,0.44,0.45,,,,,27.0,2.0,STAT,,4.184800000000001
2025-03-22 07:04:09-07:00,22.47,339.999,11.735999999999999,8.0745,18.54,480.18,21.4,31.4,0.02,0.52,0.52,,,,,26.0,1.0,STAT,,4.1240000000000006
2025-03-22 07:05:09-07:00,22.47,340.571,14.238000000000001,9.051,18.119999999999997,480.06,21.4,31.3,0.01,0.6,0.6,,,,,24.0,1.0,STAT,,4.103999999999999
2025-03-22 07:06:10-07:00,22.47,340.62600000000003,13.905,9.0615,17.556,479.79,21.4,31.3,0.0,0.61,0.61,,,,,25.0,1.0,STAT,,3.9992000000000005
2025-03-22 07:07:10-07:00,22.47,331.056,12.366,8.893500000000001,17.376,479.53,21.4,31.4,0.06,0.61,0.81,,,,,26.0,1.0,STAT,,3.9632000000000005
2025-03-22 07:08:10-07:00,22.47,337.535,11.277,8.946,17.568,479.36,21.4,31.3,0.19,0.51,0.57,,,,,26.0,1.0,STAT,,3.9216
2025-03-22 07:09:10-07:00,22.47,341.396,12.159,8.295,17.772,479.13,21.4,31.4,0.7,1.12,1.14,,,,,25.0,1.0,STAT,,4.4504
2025-03-22 07:10:10-07:00,22.47,338.4920000000001,12.312,9.051,16.848,479.04,21.4,31.3,0.42,0.67,0.68,,,,,26.0,1.0,STAT,,3.9056
2025-03-22 07:11:10-07:00,22.47,330.946,11.673,9.597000000000001,16.235999999999997,478.67,21.4,31.4,0.46,0.79,0.79,,,,,26.0,1.0,STAT,,3.8791999999999995
2025-03-22 07:12:10-07:00,22.46,306.18500000000006,13.266,9.397499999999999,16.596,478.24,21.4,31.4,0.55,0.9,0.91,,,,,25.0,2.0,STAT,,4.0392
2025-03-22 07:13:11-07:00,22.46,339.73500000000007,11.754000000000001,8.9565,16.572,478.08,21.4,31.4,0.19,0.36,0.49,,,,,27.0,1.0,STAT,,3.6024
2025-03-22 07:14:12-07:00,22.45,350.108,12.618,8.746500000000001,16.715999999999998,478.03,21.4,31.3,0.06,0.73,1.09,,,,,27.0,1.0,STAT,,3.9271999999999996
2025-03-22 07:15:12-07:00,22.44,343.09,12.735000000000001,9.502500000000001,15.647999999999998,478.01,21.4,31.3,0.05,0.92,1.03,,,,,25.0,1.0,STAT,,3.8656
2025-03-22 07:16:07-07:00,22.44,331.62800000000004,11.655,9.072000000000001,17.04,477.93,21.4,31.3,0.09,0.89,0.93,,,,,26.0,2.0,STAT,,4.12
2025-03-22 07:17:07-07:00,22.43,332.64,10.629000000000001,9.177000000000001,17.532,477.39,21.4,31.3,0.2,0.99,1.0,,,,,27.0,1.0,STAT,,4.2984
2025-03-22 07:18:07-07:00,22.42,338.008,12.546,9.8385,16.668,477.06,21.4,31.3,0.07,0.87,0.96,,,,,25.0,1.0,STAT,,4.0296
2025-03-22 07:19:13-07:00,22.4,333.28900000000004,14.364,9.513000000000002,16.992,476.34,21.4,31.3,0.27,0.96,1.08,,,,,25.0,2.0,STAT,,4.1664
2025-03-22 07:20:07-07:00,22.4,341.42900000000003,12.15,9.9225,16.068,475.84,21.4,31.2,0.4,1.34,1.38,,,,,26.0,1.0,STAT,,4.2856000000000005
2025-03-22 07:21:07-07:00,22.4,329.91200000000003,11.295000000000002,8.904000000000002,17.447999999999997,475.13,21.3,31.2,0.51,1.2,1.22,,,,,27.0,1.0,STAT,,4.449599999999999
2025-03-22 07:22:07-07:00,22.39,337.62300000000005,12.087,8.977500000000001,17.268,474.05,21.4,31.2,0.49,1.62,1.67,,,,,26.0,2.0,STAT,,4.749600000000001
2025-03-22 07:23:07-07:00,22.39,339.87800000000004,12.843,9.891,15.66,473.07,21.3,31.3,0.37,1.27,1.29,,,,,24.0,2.0,STAT,,4.148
2025-03-22 07:24:07-07:00,22.39,342.199,13.212,9.911999999999999,15.504,472.49,21.4,31.2,0.54,1.24,1.25,,,,,25.0,1.0,STAT,,4.0928
2025-03-22 07:25:08-07:00,22.39,342.87,11.421,9.691500000000001,15.803999999999998,472.17,21.3,31.2,0.85,1.73,1.95,,,,,26.0,1.0,STAT,,4.5448
2025-03-22 07:26:08-07:00,22.39,333.74,12.177,9.6285,16.08,472.06,21.3,31.3,0.57,1.4,1.48,,,,,26.0,1.0,STAT,,4.335999999999999
2025-03-22 07:27:08-07:00,22.39,336.215,11.628,9.870000000000001,16.523999999999997,471.93,21.3,31.2,0.38,0.84,0.9,,,,,25.0,2.0,STAT,,3.9768
2025-03-22 07:28:08-07:00,22.39,330.264,13.059,9.597000000000001,18.708,471.33,21.3,31.2,0.45,0.92,1.47,,,,,26.0,1.0,STAT,,4.4776
2025-03-22 07:29:08-07:00,22.39,330.814,13.221,9.4815,17.304,471.12,21.3,31.2,0.37,1.07,1.31,,,,,25.0,1.0,STAT,,4.3168
