DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,108,51,3,-2,6,0,0.00000,0.00000.1,0.1,1781195690,147,57,-3,617652373,AQI
2025-03-04 14:31:33-08:00,22.25,261.305,9.981,8.2845,11.796,416.21,21.5,32.8,0.38,0.91,1.14,0.0,0.0,1,14.02,164.98,29.93,1,-23,,,2,,0,LAT,LON,W,CRC,,33.0,1.0,STAT,,3.0872
2025-03-04 14:32:33-08:00,22.25,254.11100000000002,10.944,8.3895,11.988,416.07,21.5,32.8,0.54,1.32,1.49,0.0,0.0,1,13.91,46.6,31.04,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.4536000000000002
2025-03-04 14:33:33-08:00,22.24,261.82200000000006,9.522,8.799000000000001,11.424,416.03,21.5,32.8,0.43,0.92,0.98,0.0,0.0,1,13.87,13.16,38.11,1,-24,,,1,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,3.0208000000000004
2025-03-04 14:34:33-08:00,22.24,261.107,11.403,8.799000000000001,11.256,416.01,21.5,32.8,0.5,0.79,0.8,0.0,0.0,1,13.84,3.72,30.94,1,-24,,,1,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,2.8832000000000004
2025-03-04 14:35:33-08:00,22.23,261.338,11.952,9.072000000000001,11.339999999999998,416.06,21.5,32.8,0.3,0.67,0.67,0.0,0.0,1,13.8,1.05,30.15,1,-24,,,1,,0,LAT,LON,W,CRC,,30.0,2.0,STAT,,2.804
2025-03-04 14:36:33-08:00,22.22,256.509,10.107000000000001,8.3055,12.636,416.12,21.5,32.8,0.13,0.42,0.58,0.0,0.0,1,13.8,0.3,31.59,1,-22,,,2,,0,LAT,LON,W,CRC,,33.0,1.0,STAT,,2.8632
2025-03-04 14:37:33-08:00,22.22,256.619,10.566,8.7675,11.652000000000001,416.4,21.5,32.8,0.4,0.5,0.55,0.0,0.0,1,13.77,0.08,34.72,1,-22,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.7304000000000004
2025-03-04 14:38:33-08:00,22.22,257.752,11.457,8.2845,12.252,416.43,21.5,32.8,0.67,1.06,1.07,0.0,0.0,1,13.77,0.02,38.19,1,-22,,,2,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,3.2984
2025-03-04 14:39:33-08:00,22.22,244.46400000000003,11.889000000000001,7.539,13.272,416.15,21.5,32.8,0.57,1.02,1.02,0.0,0.0,1,14.02,188.94,35.54,1,-19,,,2,,0,LAT,LON,W,CRC,,30.0,1.0,STAT,,3.4704000000000006
2025-03-04 14:40:33-08:00,22.21,257.389,12.411,8.536500000000002,11.819999999999999,416.05,21.5,32.8,0.53,1.29,1.29,0.0,0.0,1,13.95,106.36,32.86,1,-23,,,2,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,3.396
2025-03-04 14:41:33-08:00,22.2,249.744,10.908,8.7045,11.831999999999999,416.02,21.5,32.8,0.47,1.0,1.0,0.0,0.0,1,13.91,30.04,30.7,1,-21,,,2,,0,LAT,LON,W,CRC,,31.0,1.0,STAT,,3.1664000000000003
2025-03-04 14:42:34-08:00,22.2,249.07300000000004,11.727,8.505,12.384,416.01,21.5,32.8,0.43,1.0,1.1,0.0,0.0,1,13.87,8.48,29.74,1,-21,,,2,,0,LAT,LON,W,CRC,,30.0,1.0,STAT,,3.2768000000000006
2025-03-04 14:43:36-08:00,22.19,256.19000000000005,11.286,8.473500000000001,12.647999999999998,416.0,21.5,32.8,0.35,0.81,0.84,0.0,0.0,1,13.84,2.4,35.05,1,-23,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.1776
2025-03-04 14:44:36-08:00,22.19,250.85500000000005,10.458,9.009,11.052000000000001,416.0,21.5,32.8,0.69,1.06,1.07,0.0,0.0,1,13.8,0.68,33.88,1,-20,,,2,,0,LAT,LON,W,CRC,,33.0,1.0,STAT,,3.0584000000000007
2025-03-04 14:45:36-08:00,22.19,254.47400000000002,9.702,8.673,10.152000000000001,416.0,21.5,32.8,0.82,1.16,1.38,0.0,0.0,1,13.8,0.19,31.67,1,-21,,,1,,0,LAT,LON,W,CRC,,33.0,1.0,STAT,,2.9584
2025-03-04 14:46:36-08:00,22.19,253.88000000000002,9.468,9.1035,11.147999999999998,416.0,21.5,32.8,0.6,0.81,1.05,0.0,0.0,1,13.77,0.05,32.87,1,-21,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.8775999999999997
2025-03-04 14:47:36-08:00,22.19,262.999,11.016,9.2085,10.043999999999999,416.0,21.5,32.8,0.44,0.54,0.86,0.0,0.0,1,13.77,0.02,30.51,1,-25,,,2,,0,LAT,LON,W,CRC,,30.0,2.0,STAT,,2.4408
2025-03-04 14:48:38-08:00,22.19,254.276,9.117,8.463000000000001,10.692,416.0,21.5,32.8,0.28,0.46,0.6,0.0,0.0,1,13.95,164.52,31.03,1,-22,,,1,,0,LAT,LON,W,CRC,,34.0,3.0,STAT,,2.5064
2025-03-04 14:49:36-08:00,22.19,248.919,10.098,8.6415,10.607999999999999,416.0,21.5,32.8,0.13,0.42,0.47,0.0,0.0,1,13.98,163.64,36.77,1,-20,,,1,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.4576
2025-03-04 14:50:36-08:00,22.19,256.15700000000004,9.756,8.9145,11.639999999999999,416.0,21.5,32.7,0.59,1.24,1.29,0.0,0.0,1,13.91,46.22,32.06,1,-22,,,2,,0,LAT,LON,W,CRC,,33.0,1.0,STAT,,3.32
2025-03-04 14:51:36-08:00,22.19,260.38100000000003,8.712,8.379000000000001,12.252,416.0,21.5,32.8,0.85,1.25,1.37,0.0,0.0,1,13.87,13.05,30.52,1,-24,,,2,,0,LAT,LON,W,CRC,,34.0,1.0,STAT,,3.4504
2025-03-04 14:52:36-08:00,22.19,256.586,10.520999999999999,9.3345,11.147999999999998,416.0,21.5,32.8,0.63,1.19,1.23,0.0,0.0,1,13.84,3.69,33.14,1,-23,,,3,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,3.1815999999999995
2025-03-04 14:53:37-08:00,22.19,254.77100000000004,11.943,8.137500000000001,13.895999999999999,416.0,21.5,32.7,0.46,0.87,1.19,0.0,0.0,1,13.8,1.04,32.14,1,-22,,,3,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.4752
2025-03-04 14:54:37-08:00,22.19,255.244,10.944,8.715000000000002,12.684,416.0,21.5,32.8,0.32,0.73,0.84,0.0,0.0,1,13.8,0.29,35.45,1,-22,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,3.1208
2025-03-04 14:55:37-08:00,22.19,255.81600000000003,10.044,8.589,12.084,416.0,21.5,32.8,0.13,0.33,0.37,0.0,0.0,1,13.77,0.08,32.38,1,-22,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.6808000000000005
2025-03-04 14:56:37-08:00,22.19,260.48,10.305,8.746500000000001,12.395999999999999,416.0,21.5,32.8,0.06,0.4,0.41,0.0,0.0,1,13.77,0.02,33.92,1,-23,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.7992
2025-03-04 14:57:37-08:00,22.19,258.115,10.692,8.988000000000001,11.304,416.0,21.5,32.8,0.36,1.03,1.04,0.0,0.0,1,13.77,0.01,29.34,1,-22,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,3.0848000000000004
2025-03-04 14:58:37-08:00,22.19,254.57300000000004,10.404,9.2085,10.847999999999999,415.77,21.5,32.8,0.67,1.2,1.47,0.0,0.0,1,13.98,172.01,30.35,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,3.0,STAT,,3.1296
2025-03-04 14:59:37-08:00,22.19,257.906,10.746,9.575999999999999,10.776,415.92,21.5,32.8,0.38,0.63,0.73,0.0,0.0,1,13.91,48.58,38.49,1,-23,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.6592000000000002
2025-03-04 15:00:37-08:00,22.19,248.87500000000003,11.511,9.6285,10.931999999999999,415.97,21.5,32.8,0.26,0.46,0.49,0.0,0.0,1,13.87,13.72,33.42,1,-21,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.5544
2025-03-04 15:01:38-08:00,22.19,258.104,10.287,8.9355,11.904,415.83,21.5,32.8,0.16,0.56,0.57,0.0,0.0,1,13.84,3.88,31.33,1,-23,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.8288
2025-03-04 15:02:38-08:00,22.19,261.327,11.619,8.9145,11.735999999999999,415.45,21.5,32.8,0.2,0.58,0.59,0.0,0.0,1,13.8,1.09,32.43,1,-24,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.8112
2025-03-04 15:03:38-08:00,22.19,260.31500000000005,9.198,8.757,12.228,415.16,21.5,32.8,0.13,0.95,0.95,0.0,0.0,1,13.8,0.31,32.21,1,-23,,,2,,0,LAT,LON,W,CRC,,34.0,2.0,STAT,,3.2056000000000004
2025-03-04 15:04:38-08:00,22.19,247.918,9.144,9.072000000000001,10.656,415.56,21.5,32.8,0.06,0.8,0.8,0.0,0.0,1,13.77,0.09,36.32,1,-19,,,2,,0,LAT,LON,W,CRC,,34.0,2.0,STAT,,2.7712000000000003
2025-03-04 15:05:38-08:00,22.19,257.213,9.54,8.599499999999999,11.796,415.55,21.5,32.8,0.2,0.5,0.5,0.0,0.0,1,13.77,0.02,33.28,1,-22,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.7592
2025-03-04 15:06:38-08:00,22.19,249.37,10.44,9.765,10.068,415.45,21.5,32.8,0.62,0.86,0.89,0.0,0.0,1,14.02,118.07,32.56,1,-20,,,2,,0,LAT,LON,W,CRC,,33.0,3.0,STAT,,2.7016
2025-03-04 15:07:38-08:00,22.19,253.90200000000002,11.349,9.387,9.935999999999998,415.16,21.5,32.8,0.77,1.14,1.24,0.0,0.0,1,13.98,114.76,34.31,1,-21,,,1,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,2.8991999999999996
2025-03-04 15:08:38-08:00,22.19,251.29500000000002,10.953,8.809500000000002,12.096,415.43,21.5,32.8,0.81,1.22,1.28,0.0,0.0,1,13.91,32.41,29.96,1,-20,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.3952
2025-03-04 15:09:40-08:00,22.19,254.67200000000003,11.223,9.2295,12.372,415.8,21.5,32.8,0.64,1.23,1.25,0.0,0.0,1,13.84,9.15,41.48,1,-21,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.4584
2025-03-04 15:10:35-08:00,22.19,255.03500000000003,10.449,8.799000000000001,12.864,415.92,21.5,32.7,0.59,1.05,1.06,0.0,0.0,1,13.84,2.87,32.86,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.4128000000000007
2025-03-04 15:11:35-08:00,22.19,257.35600000000005,11.169,8.8725,11.339999999999998,415.97,21.5,32.8,0.64,0.99,1.0,0.0,0.0,1,13.8,0.81,31.81,1,-23,,,2,,0,LAT,LON,W,CRC,,33.0,1.0,STAT,,3.0599999999999996
2025-03-04 15:12:35-08:00,22.19,253.57200000000003,9.522,9.051,11.556000000000001,415.99,21.5,32.8,0.88,1.38,1.52,0.0,0.0,1,13.8,0.23,34.02,1,-22,,,2,,0,LAT,LON,W,CRC,,34.0,1.0,STAT,,3.4152000000000005
2025-03-04 15:13:35-08:00,22.19,254.661,10.737,9.072000000000001,10.884,416.0,21.5,32.7,0.88,1.11,1.16,0.0,0.0,1,13.77,0.06,28.92,1,-22,,,1,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.0648
2025-03-04 15:14:36-08:00,22.19,253.55,9.234,8.379000000000001,10.908,416.0,21.5,32.8,0.96,1.51,1.53,0.0,0.0,1,13.73,0.02,31.56,1,-22,,,1,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,3.3896
2025-03-04 15:15:35-08:00,22.19,252.85700000000003,10.971,9.082500000000001,10.668000000000001,416.04,21.5,32.7,0.76,1.2,1.2,0.0,0.0,1,14.02,225.2,35.49,1,-21,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.0936000000000003
2025-03-04 15:16:35-08:00,22.19,253.60500000000005,10.863000000000001,8.757,9.732,416.56,21.5,32.8,0.87,1.19,1.19,0.0,0.0,1,13.91,63.6,32.62,1,-22,,,1,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,2.8983999999999996
2025-03-04 15:17:35-08:00,22.19,255.904,11.43,9.2085,9.18,416.55,21.4,32.8,0.73,0.9,0.9,0.0,0.0,1,13.87,17.96,30.2,1,-23,,,1,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,2.556
2025-03-04 15:18:35-08:00,22.19,253.96800000000002,11.331,9.3765,9.876,416.84,21.5,32.7,0.79,0.88,0.88,0.0,0.0,1,13.84,5.07,30.4,1,-21,,,2,,0,LAT,LON,W,CRC,,31.0,1.0,STAT,,2.6792000000000002
2025-03-04 15:19:35-08:00,22.19,260.35900000000004,10.746,9.2505,11.004,416.94,21.5,32.7,0.61,1.13,1.13,0.0,0.0,1,13.84,1.43,31.71,1,-23,,,3,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,3.1048
2025-03-04 15:20:37-08:00,22.19,253.561,10.935,9.1875,9.78,416.98,21.5,32.7,0.55,0.88,0.88,0.0,0.0,1,13.8,0.4,36.23,1,-21,,,2,,0,LAT,LON,W,CRC,,32.0,3.0,STAT,,2.66
2025-03-04 15:21:38-08:00,22.19,256.83900000000006,10.071,9.6705,8.844,416.99,21.4,32.7,0.51,0.88,0.88,0.0,0.0,1,13.8,0.11,35.06,1,-22,,,1,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.4728
2025-03-04 15:22:38-08:00,22.19,265.023,9.882000000000001,8.746500000000001,11.808,417.0,21.4,32.7,0.18,0.48,0.48,0.0,0.0,1,13.77,0.03,31.63,1,-24,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.7456
2025-03-04 15:23:38-08:00,22.19,257.653,9.81,8.946,10.776,417.0,21.5,32.7,0.3,0.45,0.73,0.0,0.0,1,13.77,0.01,32.47,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.5152
2025-03-04 15:24:38-08:00,22.19,253.47300000000004,10.494,8.547,11.676,417.0,21.5,32.7,0.17,0.53,0.62,0.0,0.0,1,14.09,269.86,32.39,1,-21,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.7592
2025-03-04 15:25:38-08:00,22.19,254.84800000000004,10.836,8.4315,11.076,417.0,21.5,32.7,0.06,0.44,0.68,0.0,0.0,1,13.91,76.22,40.37,1,-22,,,2,,0,LAT,LON,W,CRC,,31.0,1.0,STAT,,2.5672
2025-03-04 15:26:38-08:00,22.19,254.83700000000002,11.214,8.3265,10.464,417.0,21.5,32.7,0.35,0.66,0.94,0.0,0.0,1,13.87,21.53,31.38,1,-22,,,1,,0,LAT,LON,W,CRC,,31.0,1.0,STAT,,2.6208
2025-03-04 15:27:38-08:00,22.19,259.34700000000004,10.638,8.043000000000001,11.988,417.0,21.5,32.7,0.44,0.62,0.72,0.0,0.0,1,13.84,6.08,31.04,1,-23,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,2.8936
2025-03-04 15:28:38-08:00,22.19,265.91400000000004,12.24,9.261000000000001,11.58,417.0,21.4,32.7,0.55,0.61,0.65,0.0,0.0,1,13.84,1.72,31.28,1,-25,,,3,,0,LAT,LON,W,CRC,,30.0,2.0,STAT,,2.8040000000000003
2025-03-04 15:29:38-08:00,22.19,251.30600000000004,11.016,9.397499999999999,10.139999999999999,417.0,21.5,32.8,0.52,0.71,0.73,0.0,0.0,1,13.8,0.48,31.11,1,-21,,,1,,0,LAT,LON,W,CRC,,31.0,1.0,STAT,,2.596
2025-03-04 15:30:39-08:00,22.19,254.595,10.323,8.442,12.0,417.0,21.5,32.7,0.4,0.56,0.56,0.0,0.0,1,13.77,0.14,33.06,1,-21,,,2,,0,LAT,LON,W,CRC,,32.0,0.0,STAT,,2.8480000000000003
2025-03-04 15:31:39-08:00,22.19,252.50500000000002,9.747,8.4945,12.491999999999999,417.0,21.5,32.8,0.35,0.54,0.54,0.0,0.0,1,13.77,0.04,31.63,1,-20,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,2.9304
2025-03-04 15:32:39-08:00,22.19,258.654,10.845,8.473500000000001,11.28,417.0,21.5,32.7,0.52,0.74,0.74,0.0,0.0,1,13.77,0.01,33.62,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.848
2025-03-04 15:33:39-08:00,22.19,256.861,9.558,9.3135,11.543999999999999,417.0,21.4,32.8,0.54,1.13,1.13,0.0,0.0,1,14.02,233.95,30.53,1,-22,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,3.2127999999999997
2025-03-04 15:34:39-08:00,22.19,258.632,10.188,8.746500000000001,12.143999999999998,417.0,21.4,32.7,0.31,0.71,0.71,0.0,0.0,1,13.91,66.07,30.81,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,3.0,STAT,,2.9968
2025-03-04 15:35:40-08:00,22.19,260.23800000000006,10.269,8.421,11.147999999999998,417.0,21.4,32.7,0.37,0.8,0.8,0.0,0.0,1,13.87,18.66,38.63,1,-23,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.8695999999999997
2025-03-04 15:36:40-08:00,22.19,258.39000000000004,9.756,9.2085,11.627999999999998,417.0,21.4,32.7,0.2,0.44,0.44,0.0,0.0,1,13.84,5.27,31.77,1,-23,,,2,,0,LAT,LON,W,CRC,,33.0,1.0,STAT,,2.6775999999999995
2025-03-04 15:37:40-08:00,22.19,249.76600000000002,11.304,8.7255,12.864,417.0,21.4,32.7,0.19,0.72,0.72,0.0,0.0,1,13.84,1.49,32.72,1,-20,,,3,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.1488000000000005
2025-03-04 15:38:41-08:00,22.19,259.886,11.223,8.6415,12.516,417.0,21.4,32.7,0.43,1.24,1.24,0.0,0.0,1,13.8,0.42,33.93,1,-23,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.4952
2025-03-04 15:39:41-08:00,22.19,254.22100000000003,10.881,8.652000000000001,12.384,417.0,21.4,32.7,0.74,1.03,1.03,0.0,0.0,1,13.8,0.12,30.72,1,-21,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.3008000000000006
2025-03-04 15:40:42-08:00,22.19,261.723,10.269,8.0535,11.988,417.0,21.4,32.7,0.77,1.41,1.41,0.0,0.0,1,13.77,0.03,39.85,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.5256
2025-03-04 15:41:42-08:00,22.19,260.403,10.359,8.4945,11.844,416.82,21.5,32.7,0.71,0.95,0.95,0.0,0.0,1,13.77,0.01,30.87,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.1288
2025-03-04 15:42:42-08:00,22.19,261.09600000000006,10.512,9.2715,11.447999999999999,416.94,21.4,32.7,0.26,0.92,0.96,0.0,0.0,1,13.98,121.92,30.14,1,-23,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.0256
2025-03-04 15:43:42-08:00,22.19,255.55200000000002,11.259,8.9565,11.136,416.98,21.4,32.7,0.66,1.02,1.03,0.0,0.0,1,13.91,34.43,33.23,1,-20,,,2,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,3.0431999999999997
2025-03-04 15:44:42-08:00,22.19,257.257,10.548,9.093,10.668000000000001,416.99,21.4,32.8,0.52,0.87,1.02,0.0,0.0,1,13.87,9.73,34.42,1,-21,,,2,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,2.8296000000000006
2025-03-04 15:45:37-08:00,22.19,257.97200000000004,10.647,8.6625,11.472,417.0,21.4,32.7,0.3,0.93,0.98,0.0,0.0,1,13.84,3.05,32.46,1,-21,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.0384
2025-03-04 15:46:38-08:00,22.19,255.48600000000002,10.764000000000001,9.324000000000002,11.112,417.0,21.4,32.7,0.58,1.11,1.13,0.0,0.0,1,13.8,0.86,34.31,1,-20,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.1104000000000003
2025-03-04 15:47:38-08:00,22.19,264.726,10.791,9.1035,11.831999999999999,417.0,21.4,32.8,0.42,0.94,1.03,0.0,0.0,1,13.8,0.24,33.44,1,-23,,,2,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,3.1184000000000003
2025-03-04 15:48:38-08:00,22.19,264.902,10.449,8.589,12.815999999999999,417.0,21.4,32.7,0.28,0.88,1.06,0.0,0.0,1,13.77,0.07,29.81,1,-23,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.2672000000000003
2025-03-04 15:49:38-08:00,22.19,263.659,10.539000000000001,9.0405,11.376,416.71,21.4,32.8,0.66,1.1,1.16,0.0,0.0,1,13.77,0.02,30.53,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.1552
2025-03-04 15:50:38-08:00,22.19,263.34000000000003,9.945,9.3345,11.04,416.41,21.4,32.7,0.87,1.01,1.16,0.0,0.0,1,13.77,0.01,31.74,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.016
2025-03-04 15:51:38-08:00,22.18,261.932,9.72,9.408000000000001,10.404,416.76,21.4,32.7,0.89,0.94,0.99,0.0,0.0,1,13.98,204.83,39.39,1,-22,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.8327999999999998
2025-03-04 15:52:38-08:00,22.19,260.271,11.043,9.7125,11.064,416.92,21.5,32.8,0.45,0.83,0.85,0.0,0.0,1,13.91,57.85,31.82,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.8768000000000002
2025-03-04 15:53:39-08:00,22.18,259.78700000000003,10.287,9.093,10.607999999999999,416.97,21.4,32.8,0.37,0.97,0.98,0.0,0.0,1,13.87,16.34,34.78,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.8975999999999997
2025-03-04 15:54:39-08:00,22.19,260.766,10.296,8.4315,11.112,416.99,21.4,32.8,0.4,0.94,0.94,0.0,0.0,1,13.84,4.61,32.68,1,-21,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.9744
2025-03-04 15:55:39-08:00,22.19,271.22700000000003,10.575000000000001,9.0195,11.808,417.64,21.4,32.8,0.39,0.99,1.08,0.0,0.0,1,13.84,1.3,30.28,1,-24,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.1536
2025-03-04 15:56:39-08:00,22.18,267.355,10.638,8.5155,12.096,417.87,21.4,32.8,0.4,0.87,0.95,0.0,0.0,1,13.8,0.37,39.63,1,-23,,,1,,0,LAT,LON,W,CRC,,33.0,1.0,STAT,,3.1152
2025-03-04 15:57:40-08:00,22.18,272.459,10.232999999999999,8.8515,11.268,417.96,21.4,32.8,0.27,0.6,0.62,0.0,0.0,1,13.77,0.1,35.53,1,-24,,,1,,0,LAT,LON,W,CRC,,34.0,1.0,STAT,,2.7336
2025-03-04 15:58:40-08:00,22.18,267.42100000000005,10.845,9.145500000000002,11.243999999999998,417.98,21.4,32.8,0.3,0.77,0.78,0.0,0.0,1,13.77,0.03,33.41,1,-23,,,1,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.8648
2025-03-04 15:59:40-08:00,22.18,263.252,9.216000000000001,8.809500000000002,10.656,417.99,21.4,32.8,0.2,0.88,0.88,0.0,0.0,1,13.77,0.01,30.58,1,-22,,,1,,0,LAT,LON,W,CRC,,34.0,2.0,STAT,,2.8352000000000004
2025-03-04 16:00:40-08:00,22.18,268.235,10.134,9.975,8.736,418.0,21.4,32.8,0.38,0.72,0.72,0.0,0.0,1,14.02,173.11,31.05,1,-24,,,1,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.3232000000000004
2025-03-04 16:01:40-08:00,22.18,268.87300000000005,10.683,9.009,10.284,418.0,21.4,32.8,0.75,0.9,0.9,0.0,0.0,1,13.91,48.89,40.25,1,-24,,,2,,0,LAT,LON,W,CRC,,32.0,3.0,STAT,,2.7768000000000006
2025-03-04 16:02:40-08:00,22.18,259.84200000000004,9.837,9.6075,11.052000000000001,418.0,21.4,32.8,0.4,0.94,0.94,0.0,0.0,1,13.87,13.81,33.67,1,-21,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.9624000000000006
2025-03-04 16:03:40-08:00,22.18,259.402,10.44,9.0615,10.812,418.0,21.4,32.8,0.75,1.05,1.05,0.0,0.0,1,13.84,3.9,31.72,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.0023999999999997
2025-03-04 16:04:40-08:00,22.18,259.798,9.621,9.5235,10.943999999999999,418.42,21.4,32.8,0.88,1.3,1.39,0.0,0.0,1,13.8,1.1,34.56,1,-21,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.2288
2025-03-04 16:05:40-08:00,22.18,257.55400000000003,9.621,9.7965,11.292,418.71,21.4,32.7,0.86,1.23,1.27,0.0,0.0,1,13.8,0.31,31.2,1,-20,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,3.2424
2025-03-04 16:06:42-08:00,22.18,263.16400000000004,10.881,9.072000000000001,11.447999999999999,418.25,21.4,32.8,0.83,1.08,1.2,0.0,0.0,1,13.77,0.09,37.52,1,-21,,,1,,0,LAT,LON,W,CRC,,31.0,2.0,STAT,,3.1536
2025-03-04 16:07:42-08:00,22.18,267.047,10.197000000000001,9.3135,10.656,418.09,21.4,32.7,0.5,0.85,0.89,0.0,0.0,1,13.77,0.02,32.03,1,-23,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.8112000000000004
2025-03-04 16:08:42-08:00,22.17,264.033,10.917000000000002,8.788499999999999,11.616,418.1,21.4,32.7,0.77,1.25,1.26,0.0,0.0,1,13.98,132.91,31.29,1,-22,,,2,,0,LAT,LON,W,CRC,,32.0,1.0,STAT,,3.3232
2025-03-04 16:09:42-08:00,22.18,266.574,10.548,8.904000000000002,12.335999999999999,418.49,21.4,32.8,0.69,1.32,1.42,0.0,0.0,1,13.98,124.83,30.97,1,-23,,,3,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,3.5232
2025-03-04 16:10:42-08:00,22.18,272.745,10.754999999999999,8.736,12.408,418.82,21.4,32.7,0.73,1.36,1.39,0.0,0.0,1,13.91,35.25,34.95,1,-24,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,3.5696000000000003
2025-03-04 16:11:42-08:00,22.17,264.71500000000003,10.908,9.491999999999999,10.847999999999999,418.39,21.4,32.7,0.45,0.83,0.85,0.0,0.0,1,13.84,9.96,43.33,1,-21,,,2,,0,LAT,LON,W,CRC,,32.0,2.0,STAT,,2.8336
2025-03-04 16:12:43-08:00,22.17,269.654,11.016,9.6075,10.62,418.59,21.4,32.7,0.39,0.52,0.96,0.0,0.0,1,13.84,2.81,34.15,1,-23,,,2,,0,LAT,LON,W,CRC,,33.0,2.0,STAT,,2.54
2025-03-04 16:13:43-08:00,22.17,269.995,10.917000000000002,9.4395,10.344,418.86,21.4,32.8,0.28,0.63,0.96,0.0,0.0,1,13.8,0.79,33.89,1,-23,,,2,,0,LAT,LON,W,CRC,,31.0,1.0,STAT,,2.5728
