DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,127,80,2,-7,6,0,0.00000,0.00000.1,0.1,3394425633,216,83,-10,0.2,1121389567,AQI
2025-02-22 00:36:34-08:00,22.89,234.56400000000002,10.188,14.752500000000001,6.108,450.8,22.0,33.0,3.25,4.65,5.17,0.0,0.0,1,13.91,0.21,29.43,1,7,,,,,0,1,LON,W,LAT,,55.0,0.0,STAT,CRC,,4.941600000000001
2025-02-22 00:37:34-08:00,22.89,230.50500000000002,9.423,13.2825,6.912,451.81,22.0,33.0,2.32,3.79,4.52,0.0,0.0,1,13.87,0.06,30.6,1,9,,,,,0,0,LON,W,LAT,,55.0,0.0,STAT,CRC,,4.4144000000000005
2025-02-22 00:38:34-08:00,22.91,234.53100000000003,9.306000000000001,14.5005,4.9559999999999995,453.12,22.0,33.1,1.93,3.71,4.25,0.0,0.0,1,13.87,0.02,30.44,1,7,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,3.9592
2025-02-22 00:39:34-08:00,22.92,235.466,10.341000000000001,15.8445,3.48,454.34,22.0,33.0,1.45,2.77,3.07,0.0,0.0,1,13.87,0.0,26.51,1,6,,,,,0,1,LON,W,LAT,,54.0,0.0,STAT,CRC,,2.9120000000000004
2025-02-22 00:40:34-08:00,22.93,235.66400000000002,9.153,16.002000000000002,3.576,454.27,22.0,33.1,3.91,7.22,7.72,0.0,0.0,1,13.84,0.0,27.72,1,7,,,,,0,1,LON,W,LAT,,56.0,0.0,STAT,CRC,,6.4912
2025-02-22 00:41:34-08:00,22.94,233.09000000000003,10.044,16.4745,0.54,454.74,22.0,33.1,4.37,7.31,7.9,0.0,0.0,1,14.09,205.91,32.99,1,8,,,,,0,0,LON,W,LAT,,55.0,2.0,STAT,CRC,,5.9559999999999995
2025-02-22 00:42:35-08:00,22.96,236.30200000000002,9.828,16.6635,0.552,455.88,22.0,33.0,5.39,8.31,8.75,0.0,0.0,1,14.02,58.16,28.16,1,6,,,,,0,0,LON,W,LAT,,56.0,2.0,STAT,CRC,,6.758400000000001
2025-02-22 00:43:35-08:00,22.96,234.63000000000002,9.72,15.981000000000002,1.752,456.61,22.0,33.0,5.15,8.9,9.5,0.0,0.0,1,13.98,16.42,27.03,1,7,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,7.4704000000000015
2025-02-22 00:44:35-08:00,22.97,237.25900000000001,9.621,15.7815,3.588,456.86,22.0,33.0,3.49,5.9,6.38,0.0,0.0,1,13.95,4.64,28.55,1,5,,,,,0,0,LON,W,LAT,,55.0,1.0,STAT,CRC,,5.437600000000001
2025-02-22 00:45:35-08:00,22.97,234.091,8.028,14.238000000000001,4.152,456.41,22.0,32.9,2.42,4.62,4.92,0.0,0.0,1,13.95,1.31,30.52,1,6,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,4.526400000000001
2025-02-22 00:46:36-08:00,22.98,233.728,8.181000000000001,14.301,4.104,455.42,22.1,33.0,4.06,7.02,7.67,0.0,0.0,1,13.91,0.37,32.04,1,7,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,6.4368
2025-02-22 00:47:36-08:00,22.98,235.71900000000002,8.577,13.062,5.4719999999999995,455.04,22.1,33.0,5.82,10.98,11.82,0.0,0.0,1,13.91,0.1,31.45,1,5,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,9.878400000000001
2025-02-22 00:48:36-08:00,22.98,230.68100000000004,9.828,14.1015,4.476,455.01,22.1,32.9,5.13,9.14,10.12,0.0,0.0,1,13.87,0.03,31.39,1,8,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,8.2072
2025-02-22 00:49:37-08:00,22.98,237.14900000000003,9.270000000000001,14.847000000000001,1.44,455.01,22.1,32.9,4.13,7.53,7.85,0.0,0.0,1,13.87,0.01,28.6,1,4,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,6.312000000000001
2025-02-22 00:50:37-08:00,22.99,233.39800000000002,9.234,15.0045,3.768,455.63,22.1,33.0,4.3,6.87,7.3,0.0,0.0,1,13.84,0.0,27.81,1,6,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,6.249600000000001
2025-02-22 00:51:37-08:00,22.98,233.94800000000004,8.64,16.2225,0.384,457.2,22.1,33.0,2.94,5.16,5.65,0.0,0.0,1,14.16,283.55,34.16,1,6,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,4.2048000000000005
2025-02-22 00:52:37-08:00,22.98,232.782,9.243,15.162,2.496,458.37,22.1,32.9,2.63,4.4,4.58,0.0,0.0,1,14.02,80.08,32.97,1,6,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,4.0192000000000005
2025-02-22 00:53:37-08:00,22.99,232.89200000000002,9.765,15.141,4.152,458.78,22.1,32.9,2.5,4.12,4.43,0.0,0.0,1,13.98,22.62,27.07,1,6,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,4.1264
2025-02-22 00:54:37-08:00,22.99,232.49600000000004,9.639000000000001,14.175,4.428,458.63,22.1,32.9,1.71,3.22,3.54,0.0,0.0,1,13.95,6.39,26.42,1,7,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,3.4616000000000007
2025-02-22 00:55:37-08:00,22.99,230.054,9.18,14.091000000000001,5.0760000000000005,458.05,22.1,33.0,2.23,3.98,4.1,0.0,0.0,1,13.95,1.8,28.57,1,7,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,4.1992
2025-02-22 00:56:38-08:00,22.99,231.53900000000002,9.243,14.469,4.368,458.02,22.1,33.0,2.17,3.64,3.91,0.0,0.0,1,13.91,0.51,30.45,1,5,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,3.7856000000000005
2025-02-22 00:57:38-08:00,22.99,231.24200000000002,8.082,14.364,5.58,458.2,22.1,32.9,1.78,3.23,3.32,0.0,0.0,1,13.91,0.14,29.16,1,6,,,,,0,1,LON,W,LAT,,58.0,1.0,STAT,CRC,,3.7
2025-02-22 00:58:38-08:00,22.99,229.35000000000002,8.504999999999999,13.2405,6.659999999999999,458.07,22.1,32.9,1.57,2.96,2.99,0.0,0.0,1,13.87,0.04,31.28,1,6,,,,,0,1,LON,W,LAT,,57.0,1.0,STAT,CRC,,3.6999999999999997
2025-02-22 00:59:38-08:00,22.99,228.09600000000003,9.783,14.847000000000001,4.188,457.67,22.1,33.0,1.42,2.39,2.5,0.0,0.0,1,13.87,0.01,32.97,1,7,,,,,0,0,LON,W,LAT,,55.0,1.0,STAT,CRC,,2.7496
2025-02-22 01:00:38-08:00,22.99,231.561,9.378,15.193500000000002,1.8359999999999999,457.24,22.1,32.9,1.24,1.9,1.94,0.0,0.0,1,13.87,0.0,26.9,1,5,,,,,0,0,LON,W,LAT,,56.0,2.0,STAT,CRC,,1.8872
2025-02-22 01:01:39-08:00,22.99,230.241,10.386,14.469,4.296,457.08,22.1,33.0,0.92,1.96,1.97,0.0,0.0,1,14.16,272.98,34.53,1,6,,,,,0,0,LON,W,LAT,,54.0,1.0,STAT,CRC,,2.4272
2025-02-22 01:02:39-08:00,22.99,228.64600000000004,10.395000000000001,13.692,4.26,458.66,22.1,33.1,2.1,3.16,3.23,0.0,0.0,1,14.05,96.31,29.43,1,7,,,,,0,0,LON,W,LAT,,55.0,1.0,STAT,CRC,,3.3800000000000003
2025-02-22 01:03:40-08:00,22.99,228.69000000000003,10.422,15.1515,-0.168,462.58,22.1,33.1,1.54,3.0,3.03,0.0,0.0,1,14.02,27.2,27.14,1,7,,,,,0,0,LON,W,LAT,,55.0,1.0,STAT,CRC,,2.3664000000000005
2025-02-22 01:04:40-08:00,22.99,225.03800000000004,9.675,13.9755,4.823999999999999,465.6,22.1,33.1,1.45,2.61,2.74,0.0,0.0,1,13.98,7.68,28.75,1,10,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,3.0528
2025-02-22 01:05:40-08:00,22.99,231.39600000000004,9.657,14.847000000000001,2.136,466.8,22.1,33.0,0.86,1.54,1.83,0.0,0.0,1,13.95,2.17,30.81,1,5,,,,,0,0,LON,W,LAT,,55.0,1.0,STAT,CRC,,1.6592000000000002
2025-02-22 01:06:40-08:00,22.99,231.92400000000004,9.216000000000001,13.387500000000001,5.172,464.16,22.1,33.1,1.3,2.04,2.14,0.0,0.0,1,13.91,0.61,37.11,1,5,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,2.6664000000000003
2025-02-22 01:07:40-08:00,22.99,231.044,9.189000000000002,14.175,2.784,463.3,22.1,33.1,0.93,2.19,2.37,0.0,0.0,1,13.91,0.17,33.95,1,6,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,2.3087999999999997
2025-02-22 01:08:40-08:00,22.99,229.87800000000001,8.595,14.490000000000002,2.784,463.19,22.1,33.1,0.74,1.92,1.98,0.0,0.0,1,13.87,0.05,31.18,1,6,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,2.0928
2025-02-22 01:09:40-08:00,22.99,231.29700000000003,9.585,13.6605,4.032,464.17,22.1,33.2,1.08,2.42,2.84,0.0,0.0,1,13.87,0.01,29.36,1,5,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,2.7424
2025-02-22 01:10:41-08:00,22.99,233.354,8.235000000000001,14.4375,4.788,467.84,22.1,33.2,1.19,2.58,2.73,0.0,0.0,1,13.87,0.0,28.81,1,4,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,3.0216000000000003
2025-02-22 01:11:37-08:00,22.99,236.412,8.226,15.183000000000002,1.332,471.5,22.1,33.1,1.26,2.54,2.82,0.0,0.0,1,14.05,0.0,33.18,1,2,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,2.2984
2025-02-22 01:12:38-08:00,22.99,234.00300000000001,8.613000000000001,13.839,1.752,474.35,22.1,33.1,1.63,2.87,3.03,0.0,0.0,1,14.09,146.8,31.78,1,4,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,2.6464000000000003
2025-02-22 01:13:38-08:00,22.99,230.901,8.523000000000001,14.679,1.452,475.58,22.1,33.2,1.16,2.12,2.44,0.0,0.0,1,14.02,41.46,30.08,1,4,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,1.9864000000000002
2025-02-22 01:14:38-08:00,22.99,233.64000000000001,9.189000000000002,14.049000000000001,2.352,476.5,22.1,33.2,0.63,1.66,1.76,0.0,0.0,1,13.98,11.71,29.48,1,4,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,1.7984
2025-02-22 01:15:38-08:00,22.99,231.82500000000002,8.937,13.786500000000002,2.088,477.52,22.1,33.2,0.77,1.56,1.59,0.0,0.0,1,13.95,3.31,27.88,1,4,,,,,0,0,LON,W,LAT,,56.0,0.0,STAT,CRC,,1.6656000000000002
2025-02-22 01:16:38-08:00,22.99,228.84400000000002,9.279,13.125,3.792,478.48,22.1,33.1,1.38,2.33,2.49,0.0,0.0,1,13.95,0.93,28.05,1,6,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,2.6224
2025-02-22 01:17:39-08:00,23.0,226.08300000000003,9.063,13.943999999999999,2.34,477.72,22.1,33.1,1.13,1.6,1.65,0.0,0.0,1,13.91,0.26,33.77,1,7,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,1.7480000000000002
2025-02-22 01:18:39-08:00,23.01,227.68900000000002,9.567,13.912500000000001,2.772,474.1,22.1,33.1,0.96,1.21,1.45,0.0,0.0,1,13.91,0.07,26.73,1,6,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,1.5224
2025-02-22 01:19:39-08:00,23.03,228.82200000000003,9.855,12.2745,3.5999999999999996,472.09,22.1,33.1,0.91,1.41,1.67,0.0,0.0,1,13.87,0.02,32.1,1,5,,,,,0,0,LON,W,LAT,,56.0,0.0,STAT,CRC,,1.8479999999999999
2025-02-22 01:20:40-08:00,23.05,230.252,9.54,13.419,3.78,471.38,22.1,33.1,0.66,1.09,1.17,0.0,0.0,1,13.87,0.01,33.67,1,5,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,1.6280000000000001
2025-02-22 01:21:40-08:00,23.06,228.97600000000003,9.162,12.621,5.207999999999999,470.94,22.1,33.1,0.73,1.26,1.3,0.0,0.0,1,13.84,0.0,27.24,1,6,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,2.0496
2025-02-22 01:22:40-08:00,23.06,229.812,9.027,13.104000000000001,4.512,469.83,22.1,33.1,0.58,1.22,1.33,0.0,0.0,1,14.12,213.4,37.79,1,5,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,1.8784
2025-02-22 01:23:40-08:00,23.07,229.086,8.712,13.146,1.9559999999999997,469.29,22.1,33.1,0.68,1.15,1.19,0.0,0.0,1,14.02,60.27,29.06,1,4,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,1.3112
2025-02-22 01:24:40-08:00,23.07,228.50300000000001,9.387,12.725999999999999,4.656,468.45,22.1,33.1,0.88,1.44,1.68,0.0,0.0,1,13.98,17.02,28.25,1,5,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,2.0831999999999997
2025-02-22 01:25:40-08:00,23.08,228.85500000000002,9.837,12.663,6.048,468.51,22.1,33.1,0.59,0.96,1.25,0.0,0.0,1,13.95,4.81,30.69,1,5,,,,,0,1,LON,W,LAT,,56.0,1.0,STAT,CRC,,1.9776
2025-02-22 01:26:40-08:00,23.08,227.15,9.477,12.096,6.311999999999999,469.28,22.1,33.2,0.47,0.95,1.27,0.0,0.0,1,13.95,1.36,30.26,1,5,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,2.0224
2025-02-22 01:27:41-08:00,23.09,226.29200000000003,9.251999999999999,11.340000000000002,5.388,470.4,22.1,33.1,0.43,1.41,1.68,0.0,0.0,1,13.91,0.38,33.26,1,6,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,2.2056
2025-02-22 01:28:41-08:00,23.09,226.21500000000003,8.928,12.369,3.9839999999999995,470.79,22.2,33.1,0.31,0.82,1.11,0.0,0.0,1,13.91,0.11,31.49,1,5,,,,,0,0,LON,W,LAT,,58.0,0.0,STAT,CRC,,1.4527999999999999
2025-02-22 01:29:41-08:00,23.09,229.10800000000003,9.504000000000001,13.0515,2.592,469.94,22.1,33.0,0.14,0.75,0.84,0.0,0.0,1,13.87,0.03,32.67,1,3,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,1.1184000000000003
2025-02-22 01:30:41-08:00,23.09,226.35800000000003,9.702,13.3035,4.236,467.64,22.1,33.0,0.48,1.17,1.2,0.0,0.0,1,13.87,0.01,28.58,1,5,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,1.7832
2025-02-22 01:31:41-08:00,23.09,227.84300000000002,9.531,13.062,3.36,465.2,22.1,33.0,0.47,1.02,1.22,0.0,0.0,1,13.87,0.0,27.53,1,4,,,,,0,1,LON,W,LAT,,58.0,1.0,STAT,CRC,,1.488
2025-02-22 01:32:42-08:00,23.09,227.216,9.288,13.387500000000001,3.1799999999999997,463.54,22.1,33.0,0.32,0.64,1.23,0.0,0.0,1,14.19,323.0,39.22,1,5,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,1.1480000000000001
2025-02-22 01:33:43-08:00,23.09,227.887,10.044,13.377,2.88,462.21,22.2,33.1,0.74,0.85,1.06,0.0,0.0,1,14.05,98.51,30.48,1,3,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,1.256
2025-02-22 01:34:43-08:00,23.09,227.72200000000004,9.945,13.4085,1.572,462.08,22.2,33.0,0.29,0.73,0.8,0.0,0.0,1,13.98,27.82,29.64,1,4,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,0.8984
2025-02-22 01:35:43-08:00,23.09,228.17300000000003,9.846,12.600000000000001,2.496,461.41,22.2,33.1,0.39,0.92,1.01,0.0,0.0,1,13.98,7.86,30.86,1,5,,,,,0,0,LON,W,LAT,,56.0,2.0,STAT,CRC,,1.2352
2025-02-22 01:36:43-08:00,23.09,231.979,8.73,13.1355,2.796,461.6,22.2,33.1,0.35,1.47,1.5,0.0,0.0,1,13.95,2.22,27.51,1,5,,,,,0,0,LON,W,LAT,,59.0,1.0,STAT,CRC,,1.7351999999999999
2025-02-22 01:37:43-08:00,23.09,228.28300000000002,8.703,13.198500000000001,3.144,462.48,22.2,33.1,0.73,1.19,1.35,0.0,0.0,1,13.91,0.63,38.01,1,6,,,,,0,0,LON,W,LAT,,58.0,2.0,STAT,CRC,,1.5808
2025-02-22 01:38:43-08:00,23.09,227.711,9.189000000000002,12.873000000000001,3.6719999999999997,463.69,22.2,33.1,0.92,1.53,1.58,0.0,0.0,1,13.91,0.18,31.17,1,6,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,1.9584000000000001
2025-02-22 01:39:43-08:00,23.09,223.97100000000003,8.946,13.377,4.584,465.24,22.2,33.1,0.87,1.47,1.48,0.0,0.0,1,13.87,0.05,29.32,1,7,,,,,0,0,LON,W,LAT,,59.0,1.0,STAT,CRC,,2.0928
2025-02-22 01:40:44-08:00,23.09,230.81300000000005,9.459,12.841500000000002,4.572,465.77,22.2,33.1,0.83,1.35,1.45,0.0,0.0,1,13.87,0.01,26.78,1,4,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,1.9944000000000002
2025-02-22 01:41:44-08:00,23.09,229.27300000000002,9.477,13.576500000000001,3.528,466.53,22.2,33.0,0.52,1.14,1.17,0.0,0.0,1,13.87,0.0,28.07,1,4,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,1.6176
2025-02-22 01:42:45-08:00,23.09,225.86300000000003,10.053,12.684000000000001,4.068,466.03,22.2,33.1,0.66,1.12,1.22,0.0,0.0,1,14.12,299.88,44.16,1,7,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,1.7096
2025-02-22 01:43:45-08:00,23.09,226.66600000000003,9.621,12.873000000000001,3.2640000000000002,466.01,22.2,33.0,0.36,0.71,0.99,0.0,0.0,1,14.05,134.06,31.15,1,5,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,1.2208
2025-02-22 01:44:45-08:00,23.09,227.76600000000002,9.0,12.2535,4.296,466.0,22.2,33.0,0.22,0.64,0.75,0.0,0.0,1,14.02,37.86,30.09,1,3,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,1.3712
2025-02-22 01:45:45-08:00,23.09,227.38100000000003,9.485999999999999,13.3245,1.536,466.19,22.2,33.1,0.39,1.02,1.1,0.0,0.0,1,13.98,10.69,29.93,1,4,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,1.1232000000000002
2025-02-22 01:46:46-08:00,23.09,224.4,9.18,13.576500000000001,2.004,467.94,22.2,33.1,0.59,0.99,1.14,0.0,0.0,1,13.95,3.02,28.47,1,5,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,1.1928
2025-02-22 01:47:42-08:00,23.09,221.452,9.378,13.692,1.8359999999999999,468.05,22.2,33.0,0.45,1.09,1.53,0.0,0.0,1,13.91,0.95,28.54,1,6,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,1.2392
2025-02-22 01:48:41-08:00,23.09,222.86,9.027,12.652500000000002,3.276,466.91,22.2,33.1,0.75,1.52,1.7,0.0,0.0,1,13.91,0.27,30.41,1,5,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,1.8712000000000002
2025-02-22 01:49:41-08:00,23.09,226.99600000000004,8.739,12.4425,2.94,467.43,22.2,33.1,0.63,1.12,1.27,0.0,0.0,1,13.91,0.08,28.63,1,3,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,1.484
2025-02-22 01:50:41-08:00,23.09,224.554,9.198,12.285,3.972,466.99,22.2,33.0,0.63,1.18,1.24,0.0,0.0,1,13.87,0.02,29.17,1,4,,,,,0,0,LON,W,LAT,,58.0,2.0,STAT,CRC,,1.7384
2025-02-22 01:51:41-08:00,23.09,224.78500000000003,8.928,13.2405,1.344,465.94,22.2,33.1,0.34,0.87,0.89,0.0,0.0,1,13.87,0.01,29.62,1,4,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,0.9648000000000001
2025-02-22 01:52:41-08:00,23.09,226.54500000000002,9.270000000000001,13.167,2.052,465.17,22.2,33.1,0.35,0.72,0.73,0.0,0.0,1,13.84,0.0,28.83,1,3,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,0.9863999999999999
2025-02-22 01:53:42-08:00,23.09,225.96200000000002,9.0,12.820500000000001,3.324,464.41,22.2,33.1,0.12,0.4,0.4,0.0,0.0,1,14.09,205.44,32.24,1,4,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,0.9848000000000001
2025-02-22 01:54:42-08:00,23.09,225.75300000000001,10.278,11.5815,4.524,464.15,22.2,33.0,0.19,0.55,0.55,0.0,0.0,1,14.02,58.02,28.35,1,4,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,1.3448000000000002
2025-02-22 01:55:43-08:00,23.09,224.62,9.360000000000001,13.1565,1.8239999999999998,464.05,22.2,33.0,0.18,0.5,0.5,0.0,0.0,1,13.98,16.39,28.21,1,4,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,0.7648
2025-02-22 01:56:43-08:00,23.09,226.52300000000002,9.045000000000002,13.334999999999999,2.82,463.52,22.2,33.1,0.28,0.81,0.81,0.0,0.0,1,13.95,4.63,28.67,1,3,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,1.2120000000000002
2025-02-22 01:57:43-08:00,23.1,224.21300000000002,8.883,12.9885,5.292,463.41,22.2,33.1,0.33,0.83,1.07,0.0,0.0,1,13.95,1.31,32.04,1,4,,,,,0,0,LON,W,LAT,,58.0,0.0,STAT,CRC,,1.7224
2025-02-22 01:58:43-08:00,23.11,222.26600000000002,9.711,13.261500000000002,3.9599999999999995,464.2,22.2,33.2,0.34,0.8,0.88,0.0,0.0,1,13.91,0.37,35.76,1,6,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,1.432
2025-02-22 01:59:44-08:00,23.11,227.05100000000002,9.387,12.568500000000002,4.404,465.91,22.2,33.2,0.45,0.89,1.21,0.0,0.0,1,13.91,0.1,34.38,1,3,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,1.5928
2025-02-22 02:00:44-08:00,23.12,225.74200000000002,9.477,14.196,1.104,467.9,22.2,33.2,0.32,0.88,0.99,0.0,0.0,1,13.87,0.03,29.93,1,4,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,0.9248000000000001
2025-02-22 02:01:44-08:00,23.14,225.544,9.711,12.4845,2.1,469.84,22.2,33.1,0.45,0.86,1.09,0.0,0.0,1,13.87,0.01,26.89,1,4,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,1.108
2025-02-22 02:02:44-08:00,23.15,226.204,9.036,12.957,2.4599999999999995,469.78,22.2,33.1,0.56,0.95,1.02,0.0,0.0,1,13.84,0.0,29.92,1,3,,,,,0,0,LON,W,LAT,,57.0,2.0,STAT,CRC,,1.252
2025-02-22 02:03:45-08:00,23.16,224.88400000000001,9.603,13.618500000000001,3.1079999999999997,468.98,22.2,33.1,0.62,0.95,1.12,0.0,0.0,1,14.19,299.86,33.65,1,5,,,,,0,1,LON,W,LAT,,57.0,3.0,STAT,CRC,,1.3816
2025-02-22 02:04:45-08:00,23.16,221.133,10.566,14.185500000000001,1.6440000000000001,468.99,22.2,33.1,0.54,0.9,0.96,0.0,0.0,1,14.05,84.69,29.41,1,6,,,,,0,0,LON,W,LAT,,55.0,1.0,STAT,CRC,,1.0488000000000002
2025-02-22 02:05:45-08:00,23.16,226.28100000000003,9.288,13.9335,2.916,468.77,22.2,33.1,0.19,0.97,0.99,0.0,0.0,1,13.98,23.92,28.43,1,3,,,,,0,1,LON,W,LAT,,57.0,1.0,STAT,CRC,,1.3592
2025-02-22 02:06:45-08:00,23.17,224.70800000000003,9.306000000000001,13.419,4.811999999999999,467.73,22.2,33.0,0.16,0.69,0.69,0.0,0.0,1,13.95,6.76,30.92,1,5,,,,,0,1,LON,W,LAT,,58.0,1.0,STAT,CRC,,1.5143999999999997
2025-02-22 02:07:45-08:00,23.17,224.136,9.081,13.734,3.216,466.55,22.2,33.2,0.24,0.89,0.89,0.0,0.0,1,13.95,1.91,26.96,1,4,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,1.3552000000000002
2025-02-22 02:08:46-08:00,23.17,225.137,9.666,14.647499999999999,1.092,465.65,22.2,33.0,0.46,0.87,0.87,0.0,0.0,1,13.91,0.54,35.76,1,4,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,0.9144000000000001
2025-02-22 02:09:47-08:00,23.18,225.76400000000004,9.0,13.870500000000002,2.4599999999999995,464.81,22.2,33.1,0.24,0.53,0.55,0.0,0.0,1,13.91,0.15,31.79,1,4,,,,,0,0,LON,W,LAT,,58.0,0.0,STAT,CRC,,0.9159999999999999
2025-02-22 02:10:47-08:00,23.18,226.16000000000003,9.117,13.293000000000001,4.368,465.17,22.2,33.2,0.67,0.76,0.85,0.0,0.0,1,13.87,0.04,30.63,1,4,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,1.4816000000000003
2025-02-22 02:11:47-08:00,23.18,228.591,10.143,13.177500000000002,2.544,466.75,22.2,33.2,0.35,0.89,0.92,0.0,0.0,1,13.87,0.01,28.5,1,7,,,,,0,0,LON,W,LAT,,56.0,1.0,STAT,CRC,,1.2208
2025-02-22 02:12:47-08:00,23.19,227.084,9.594000000000001,13.587,2.496,468.82,22.2,33.3,0.52,0.98,1.05,0.0,0.0,1,13.87,0.0,28.34,1,8,,,,,0,0,LON,W,LAT,,57.0,2.0,STAT,CRC,,1.2832000000000001
2025-02-22 02:13:46-08:00,23.18,224.609,9.162,12.3795,3.324,470.88,22.2,33.2,0.37,1.02,1.12,0.0,0.0,1,14.16,254.41,39.19,1,8,,,,,0,0,LON,W,LAT,,57.0,2.0,STAT,CRC,,1.4808000000000001
2025-02-22 02:14:46-08:00,23.19,227.12800000000001,9.594000000000001,12.725999999999999,3.1559999999999997,471.61,22.2,33.2,0.57,1.32,1.35,0.0,0.0,1,14.05,107.07,29.33,1,5,,,,,0,0,LON,W,LAT,,58.0,0.0,STAT,CRC,,1.6872
2025-02-22 02:15:46-08:00,23.19,224.169,9.387,14.574000000000002,1.296,470.45,22.2,33.2,0.36,0.81,0.97,0.0,0.0,1,14.02,30.24,27.85,1,5,,,,,0,0,LON,W,LAT,,57.0,1.0,STAT,CRC,,0.9072000000000002
2025-02-22 02:16:47-08:00,23.19,222.22200000000004,9.09,13.9335,1.944,468.86,22.2,33.1,0.14,0.68,0.74,0.0,0.0,1,13.98,8.54,28.95,1,6,,,,,0,0,LON,W,LAT,,58.0,1.0,STAT,CRC,,0.9328000000000001
2025-02-22 02:17:47-08:00,23.19,225.72,9.153,13.629000000000001,2.688,467.46,22.2,33.1,0.08,0.44,0.55,0.0,0.0,1,13.95,2.41,32.03,1,5,,,,,0,0,LON,W,LAT,,57.0,0.0,STAT,CRC,,0.8896000000000002
